trial,n_features,motif,mean_impact,median_impact,std_impact
0,25,Cascade,2.1177340144908048e-06,0.0,2.5363563918862365e-05
0,25,Feedforward Loop,3.9910827005917256e-07,0.0,4.438895766596514e-05
0,25,Feedback Loop,-2.1356425919529673e-05,-1.208903267979622e-05,4.478186086711645e-05
0,25,Single Input Module,-6.849556805643924e-07,0.0,1.1388671531218165e-05
1,25,Cascade,-2.6909566625419053e-06,-5.204819899518043e-07,1.614781292775831e-05
1,25,Feedforward Loop,-1.854304293968255e-07,0.0,1.1696752573775223e-05
1,25,Feedback Loop,-2.5453649537993783e-05,3.401888534426689e-06,0.00025985761722978866
1,25,Single Input Module,2.742109606227744e-07,0.0,2.7690965143092616e-06
2,25,Cascade,-2.4182422470291888e-06,0.0,1.1614741045533157e-05
2,25,Feedforward Loop,-1.3092975984122582e-07,-7.684866432100534e-08,8.998930719312923e-06
2,25,Feedback Loop,0.00016695328653292143,5.849404260516167e-05,0.0002545705427919625
2,25,Single Input Module,-1.9678076463541011e-07,0.0,2.3130824363705623e-06
3,25,Cascade,-2.4992849719229544e-06,0.0,1.215429876855458e-05
3,25,Feedforward Loop,-1.2046624835086422e-07,-6.421760190278292e-08,7.9156863382703e-06
3,25,Feedback Loop,0.00022142035033371286,0.000129394698888,0.00024509388874223
3,25,Single Input Module,-1.7386885444317826e-07,0.0,2.024970019419674e-06
4,25,Cascade,-1.2045443605641094e-06,0.0,1.2721045294591033e-05
4,25,Feedforward Loop,3.860644919397452e-09,0.0,1.8678619315564618e-05
4,25,Feedback Loop,0.0001182292237192152,1.8733087927103043e-05,0.0002189570476163289
4,25,Single Input Module,5.023991908025928e-07,0.0,4.803626108891516e-06
5,25,Cascade,-1.5752344895691767e-06,-3.2829120755195624e-08,7.06238645033422e-06
5,25,Feedforward Loop,-2.3635952949953967e-08,7.217749953269959e-09,3.7830494303068677e-06
5,25,Feedback Loop,5.868673914009776e-05,1.9713304936885837e-05,0.00011912954571318318
5,25,Single Input Module,8.391675193279855e-08,0.0,8.938831485646466e-07
6,25,Cascade,2.0808601260221027e-07,0.0,2.8006377522522427e-06
6,25,Feedforward Loop,0.0,0.0,0.0
6,25,Feedback Loop,-9.873685735097446e-05,-6.400840356945992e-05,0.0001153561065141575
6,25,Single Input Module,0.0,0.0,0.0
7,25,Cascade,-2.3627584148610422e-06,0.0,1.1415966356687469e-05
7,25,Feedforward Loop,0.0,0.0,0.0
7,25,Feedback Loop,4.853617230598776e-05,4.613539204001427e-06,0.0003542316006980224
7,25,Single Input Module,0.0,0.0,0.0
8,25,Cascade,-1.8801817615746344e-06,0.0,1.7246866371072157e-05
8,25,Feedforward Loop,1.749537487945615e-07,0.0,3.0378759303768948e-05
8,25,Feedback Loop,-1.8067460137037595e-05,3.1045638024806976e-06,0.0002310635563269834
8,25,Single Input Module,8.829056369273641e-07,0.0,7.825117086369157e-06
9,25,Cascade,-4.142579646027951e-06,-9.778887033462526e-09,2.0879121522577667e-05
9,25,Feedforward Loop,-8.018287885768875e-08,0.0,2.6092136607454634e-05
9,25,Feedback Loop,9.507398003319715e-05,2.546352334320545e-05,0.0003844170775475729
9,25,Single Input Module,7.336045974411997e-07,0.0,6.685992069108249e-06
10,25,Cascade,-1.279446561214599e-06,0.0,1.1257854196716182e-05
10,25,Feedforward Loop,-6.327023324307188e-08,0.0,1.4415167144350511e-05
10,25,Feedback Loop,-7.397199685024822e-05,0.0,0.00026492458055553305
10,25,Single Input Module,3.740443045727465e-07,0.0,3.6842898058368188e-06
11,25,Cascade,-2.099043833405019e-06,0.0,3.9771171095610786e-05
11,25,Feedforward Loop,6.240667127179309e-07,3.902241587638855e-07,6.320208216624937e-05
11,25,Feedback Loop,-6.083476586758067e-05,-2.1039973944425583e-05,0.0001692913823993864
11,25,Single Input Module,2.210480137888853e-06,2.8347130864858627e-08,1.6278697959966944e-05
12,25,Cascade,-7.921724141963249e-07,0.0,9.872544537139705e-06
12,25,Feedforward Loop,2.4228985258021714e-08,0.0,1.2757244926123294e-05
12,25,Feedback Loop,0.0001601875496403594,6.877118721604347e-05,0.00027453406250578836
12,25,Single Input Module,-2.7017217886929515e-07,0.0,3.2764663031739756e-06
13,25,Cascade,7.429658506559779e-08,0.0,4.820303950014956e-06
13,25,Feedforward Loop,1.1086814659077447e-08,0.0,1.527325928261528e-06
13,25,Feedback Loop,-6.979245414975285e-05,-1.1424534022808077e-05,0.00016417532951757414
13,25,Single Input Module,0.0,0.0,0.0
14,25,Cascade,1.5961677119627651e-06,0.0,1.5190863786564437e-05
14,25,Feedforward Loop,6.522897253990796e-07,0.0,3.98805850551741e-06
14,25,Feedback Loop,5.792420617782389e-05,1.5923986211419106e-05,0.00010938102662418033
14,25,Single Input Module,0.0,0.0,0.0
15,25,Cascade,-9.20006752902718e-07,0.0,1.0613452239456858e-05
15,25,Feedforward Loop,9.648560154921737e-09,0.0,1.2746887446553057e-05
15,25,Feedback Loop,6.349827728828407e-05,2.0364299416542053e-05,0.00015061402608184608
15,25,Single Input Module,-2.7017217886929515e-07,0.0,3.2764663031739756e-06
16,25,Cascade,-4.2888747109790696e-07,-2.8521753847599033e-08,5.35943009643212e-06
16,25,Feedforward Loop,-2.372853115809207e-09,0.0,6.364048526770646e-06
16,25,Feedback Loop,-9.605005948516322e-05,-1.2458302080631256e-05,0.00024860177843718845
16,25,Single Input Module,1.5726556115419506e-07,0.0,1.639012672984087e-06
17,25,Cascade,3.012917954019569e-06,0.0,1.581217012603189e-05
17,25,Feedforward Loop,6.783082899717704e-07,0.0,4.1960538039574875e-06
17,25,Feedback Loop,-0.00010077503200112228,-4.274025559425354e-05,0.00017010601963283556
17,25,Single Input Module,0.0,0.0,0.0
18,25,Cascade,2.9395384296308014e-07,0.0,7.511873490404675e-06
18,25,Feedforward Loop,-2.421666670911969e-07,-7.404014468193056e-08,2.6268792518455274e-06
18,25,Feedback Loop,7.921911891010731e-05,8.653383702039719e-06,0.00029340279272572074
18,25,Single Input Module,-4.524517526171658e-08,0.0,5.022739252613887e-07
19,25,Cascade,-3.431215302451706e-06,0.0,3.509823999060859e-05
19,25,Feedforward Loop,7.478671315228965e-07,5.271140253171325e-07,5.8604925369979784e-05
19,25,Feedback Loop,-0.00016383028967977933,-5.1542650908231735e-05,0.00029966861173066477
19,25,Single Input Module,2.0086031033077127e-06,2.083834260702133e-08,1.5136334480834155e-05
