trial,n_features,motif,mean_impact,median_impact,std_impact
0,58,Cascade,-1.1068643279746681e-06,0.0,1.587459261976773e-05
0,58,Feedforward Loop,4.0397709217730304e-07,2.005835995078087e-07,6.388219456533502e-06
0,58,Feedback Loop,0.00010564218367410457,1.3293931260704994e-05,0.00034193648533453476
0,58,Single Input Module,1.4327754366159028e-07,0.0,1.4993135871138578e-06
1,58,Cascade,-1.4852928653890188e-06,-4.6298373490571986e-07,9.174557386768416e-06
1,58,Feedforward Loop,-2.2357318014154755e-07,0.0,5.172634861224272e-06
1,58,Feedback Loop,-9.413145248385947e-05,-8.870149031281471e-06,0.00034749216628455397
1,58,Single Input Module,1.139572433152241e-07,0.0,1.202522200695214e-06
2,58,Cascade,-3.3977805545112702e-06,-4.777684807777405e-07,1.5600987395471104e-05
2,58,Feedforward Loop,-1.5418519366476732e-07,-9.976793080568314e-08,2.3338949970294426e-06
2,58,Feedback Loop,-1.7813432828230437e-05,-1.107342541217804e-05,0.000561222089286969
2,58,Single Input Module,-4.524517526171658e-08,0.0,5.022739252613887e-07
3,58,Cascade,-2.7158795713761235e-06,-2.0162951841484758e-07,1.1732209174022506e-05
3,58,Feedforward Loop,-1.0935935520416135e-07,-3.6670826375484467e-09,6.640709652298263e-06
3,58,Feedback Loop,0.00015842186283663044,4.133814945816994e-05,0.0002832015585070369
3,58,Single Input Module,-1.4610075848451038e-07,0.0,1.68273091739682e-06
4,58,Cascade,-1.6607685545156473e-06,0.0,1.4569560026437083e-05
4,58,Feedforward Loop,-2.7518544069310767e-08,0.0,1.856590791212671e-05
4,58,Feedback Loop,0.0002587392793999201,0.0001515531912446,0.000349256309542357
4,58,Single Input Module,-3.7358174154178414e-07,0.0,4.767293592852336e-06
5,58,Cascade,-3.902169815248091e-06,-2.0349398255348206e-07,4.223205806906355e-05
5,58,Feedforward Loop,1.7218372537463693e-06,7.065536919981241e-07,8.149473620229707e-05
5,58,Feedback Loop,5.673129543529257e-05,-9.399838745594025e-06,0.0005852719947616888
5,58,Single Input Module,3.142156031964189e-06,6.926711648702623e-08,2.111186741978152e-05
