trial,n_features,motif,mean_impact,median_impact,std_impact
0,43,Cascade,-1.2750220794631026e-06,0.0,1.0576930927915001e-05
0,43,Feedforward Loop,-2.749980314213329e-07,-5.954643711447716e-08,2.8810560262795643e-06
0,43,Feedback Loop,0.00032879039299767637,0.0001348590012639,0.0005143049266970679
0,43,Single Input Module,5.8804930376379845e-08,0.0,6.308938729915461e-07
1,43,Cascade,-3.4252860419952185e-06,-7.264316082000732e-08,1.452368445056257e-05
1,43,Feedforward Loop,-1.1674360533162348e-07,-2.841989044100046e-08,1.4866413956286873e-06
1,43,Feedback Loop,0.00019698772975418463,6.619421765208244e-05,0.0003445943237813296
1,43,Single Input Module,-2.764439307852905e-08,0.0,3.050590573441146e-07
2,43,Cascade,2.793872398595674e-06,0.0,5.4800323213987506e-05
2,43,Feedforward Loop,1.7144248232062483e-06,0.0,8.765481544570784e-05
2,43,Feedback Loop,0.0003210954363557515,0.0002609179355204,0.000349715049988349
2,43,Single Input Module,-6.665712509847978e-07,3.812521640611522e-07,2.2416426673431165e-05
3,43,Cascade,5.496731613655494e-06,0.0,7.969860048643038e-05
3,43,Feedforward Loop,4.076577594638123e-06,0.0,0.0001345022577326301
3,43,Feedback Loop,0.00016943587638015316,9.171059355139732e-05,0.00025757520992464376
3,43,Single Input Module,1.102196936902532e-07,1.2590899132192135e-06,3.436181352526794e-05
4,43,Cascade,1.5724987295062438e-06,0.0,1.545299004014541e-05
4,43,Feedforward Loop,4.856584726031561e-07,0.0,5.604459244983464e-06
4,43,Feedback Loop,-0.00027075653391267154,-8.506979793310165e-05,0.00042017547970705203
4,43,Single Input Module,-1.0407830925440957e-07,0.0,1.1801079548443254e-06
5,43,Cascade,3.098249199332805e-07,0.0,2.6181750626480507e-05
5,43,Feedforward Loop,3.311167941368341e-07,0.0,3.48871248346208e-05
5,43,Feedback Loop,0.00045929380069010536,0.0002924664877355,0.00047502714791839925
