trial,n_features,motif,mean_impact,median_impact,std_impact
0,23,Cascade,-1.4684165038562817e-06,0.0,7.62516180769041e-06
0,23,Feedforward Loop,0.0,0.0,0.0
0,23,Feedback Loop,5.642339149771163e-05,3.00784595310688e-05,0.000244438020180457
0,23,Single Input Module,0.0,0.0,0.0
1,23,Cascade,1.1054640077529666e-06,0.0,6.642328369222016e-06
1,23,Feedforward Loop,0.0,0.0,0.0
1,23,Feedback Loop,-7.374421693383678e-05,-6.188638508319855e-07,0.00017914382803724965
1,23,Single Input Module,0.0,0.0,0.0
2,23,Cascade,-1.8560084364643054e-07,0.0,3.0967357438781077e-06
2,23,Feedforward Loop,0.0,0.0,0.0
2,23,Feedback Loop,6.876576508422168e-05,3.575393930077553e-05,9.608631981037099e-05
2,23,Single Input Module,0.0,0.0,0.0
3,23,Cascade,2.2641332328810164e-08,0.0,1.756584029769688e-05
3,23,Feedforward Loop,-1.4869796619417945e-07,0.0,3.551317413622565e-06
3,23,Feedback Loop,0.0002175738066058273,0.0001408075913786,0.0003175047000506414
3,23,Single Input Module,0.0,0.0,0.0
4,23,Cascade,-2.4833017440474038e-06,0.0,1.1224146981613219e-05
4,23,Feedforward Loop,0.0,0.0,0.0
4,23,Feedback Loop,0.00017761266813846402,8.103623986244202e-05,0.0003180284543165723
4,23,Single Input Module,0.0,0.0,0.0
5,23,Cascade,-1.4092008629576209e-06,0.0,6.108284195627193e-06
5,23,Feedforward Loop,0.0,0.0,0.0
5,23,Feedback Loop,5.317399997940856e-05,1.913122832775116e-05,0.00016742078849174433
5,23,Single Input Module,0.0,0.0,0.0
6,23,Cascade,-5.5973941925913095e-08,0.0,9.5559130994428e-06
6,23,Feedforward Loop,-1.4869796619417945e-07,0.0,3.551317413622565e-06
6,23,Feedback Loop,-2.7029415253906564e-06,0.0,4.240276097224729e-05
6,23,Single Input Module,0.0,0.0,0.0
7,23,Cascade,-1.6768177114750196e-06,0.0,1.1614468197126318e-05
7,23,Feedforward Loop,0.0,0.0,0.0
7,23,Feedback Loop,0.00018209058466844957,5.669984966516495e-05,0.0003400448750169348
7,23,Single Input Module,0.0,0.0,0.0
8,23,Cascade,-1.4450705173064258e-07,0.0,6.806552353769933e-06
8,23,Feedforward Loop,0.0,0.0,0.0
8,23,Feedback Loop,-0.00011609247509351439,0.0,0.0002682741389488244
8,23,Single Input Module,0.0,0.0,0.0
9,23,Cascade,-4.2877530047137823e-07,0.0,1.9173380291479647e-05
9,23,Feedforward Loop,2.525034966422435e-07,0.0,6.2507333591600805e-06
9,23,Feedback Loop,4.189876684296953e-05,5.211262032389641e-05,0.00020915571058714353
9,23,Single Input Module,0.0,0.0,0.0
10,23,Cascade,-1.2592955332662796e-06,0.0,1.068097473166186e-05
10,23,Feedforward Loop,-3.5095525868664664e-07,0.0,3.67483518247327e-06
10,23,Feedback Loop,7.371157125540316e-05,3.71027272194624e-05,0.00011252328226710739
10,23,Single Input Module,0.0,0.0,0.0
11,23,Cascade,1.2313437913021795e-06,0.0,1.4174765263175616e-05
11,23,Feedforward Loop,-1.4869796619417945e-07,0.0,3.551317413622565e-06
11,23,Feedback Loop,-0.00021555942995941674,-9.549781680107115e-05,0.00033079648640777697
11,23,Single Input Module,0.0,0.0,0.0
12,23,Cascade,-3.518800848705352e-07,0.0,8.800415966229496e-06
12,23,Feedforward Loop,0.0,0.0,0.0
12,23,Feedback Loop,-9.13929949147641e-05,0.0,0.0003502615319806281
12,23,Single Input Module,0.0,0.0,0.0
13,23,Cascade,-9.302075341101233e-07,0.0,2.7654695638121196e-05
13,23,Feedforward Loop,1.7342593922393814e-07,0.0,9.582538213338716e-06
13,23,Feedback Loop,0.00017204719496832416,5.628797225654125e-05,0.00032013186291237223
13,23,Single Input Module,0.0,0.0,0.0
14,23,Cascade,-4.694822787221673e-07,0.0,9.312677590468546e-06
14,23,Feedforward Loop,0.0,0.0,0.0
14,23,Feedback Loop,0.00011296076417870879,7.86948949098587e-05,0.00043531472301028523
14,23,Single Input Module,0.0,0.0,0.0
15,23,Cascade,-1.3855113843883558e-06,0.0,1.236583479566971e-05
15,23,Feedforward Loop,0.0,0.0,0.0
15,23,Feedback Loop,3.405311850435628e-05,4.410278052091599e-06,0.0005234829128683955
15,23,Single Input Module,0.0,0.0,0.0
16,23,Cascade,-2.3881743521885758e-06,0.0,9.795858696464295e-06
16,23,Feedforward Loop,-2.0226204413825607e-07,0.0,1.034169780695456e-06
16,23,Feedback Loop,0.00014890953216398708,4.990957677364349e-05,0.00028088978009935473
16,23,Single Input Module,0.0,0.0,0.0
17,23,Cascade,-7.517131479631311e-07,0.0,2.793546867481934e-05
17,23,Feedforward Loop,1.7342593922393814e-07,0.0,9.582538213338716e-06
17,23,Feedback Loop,-0.0001330308879565648,0.0,0.00038034761642424315
17,23,Single Input Module,0.0,0.0,0.0
18,23,Cascade,-1.4152054954676566e-06,0.0,1.0707784342665928e-05
18,23,Feedforward Loop,-2.0226204413825607e-07,0.0,1.034169780695456e-06
18,23,Feedback Loop,0.00011450773330799237,4.856567829847336e-05,0.00021367346220608604
18,23,Single Input Module,0.0,0.0,0.0
19,23,Cascade,-1.9381860344151345e-06,0.0,2.3276787041334813e-05
19,23,Feedforward Loop,2.525034966422435e-07,0.0,6.2507333591600805e-06
19,23,Feedback Loop,0.00024336363268881477,0.0001524346880614,0.00033450991246913365
19,23,Single Input Module,0.0,0.0,0.0
