graph_id,Loss (Original),Loss (Full SAE),Loss (Ablated),SAE Degradation,Ablation Impact,Total Impact
1901,0.009923321194946766,0.009925744496285915,0.00993325188755989,2.423301339149475e-06,7.507391273975372e-06,9.930692613124847e-06
1081,0.0027975738048553467,0.0028092097491025925,0.002822649432346225,1.1635944247245789e-05,1.3439683243632317e-05,2.5075627490878105e-05
1616,0.008851815946400166,0.00887033250182867,0.00887033250182867,1.8516555428504944e-05,0.0,1.8516555428504944e-05
1524,0.005719637032598257,0.005733630619943142,0.005733630619943142,1.3993587344884872e-05,0.0,1.3993587344884872e-05
1549,0.00478933472186327,0.0047942777164280415,0.0047942777164280415,4.942994564771652e-06,0.0,4.942994564771652e-06
1569,0.008749689906835556,0.008759004063904285,0.008764215745031834,9.3141570687294e-06,5.211681127548218e-06,1.4525838196277618e-05
1997,0.002283393405377865,0.0022839971352368593,0.0022839971352368593,6.03729858994484e-07,0.0,6.03729858994484e-07
1942,0.005722423084080219,0.005721020046621561,0.00572477001696825,-1.4030374586582184e-06,3.7499703466892242e-06,2.346932888031006e-06
1253,0.002647724933922291,0.002635527867823839,0.002635527867823839,-1.2197066098451614e-05,0.0,-1.2197066098451614e-05
1513,0.0005475053912959993,0.0005680294125340879,0.0005680294125340879,2.0524021238088608e-05,0.0,2.0524021238088608e-05
1042,0.007136872503906488,0.007130494806915522,0.007136540021747351,-6.377696990966797e-06,6.045214831829071e-06,-3.3248215913772583e-07
1584,0.0071955774910748005,0.007198803126811981,0.007198803126811981,3.22563573718071e-06,0.0,3.22563573718071e-06
1885,0.0048996321856975555,0.004903131164610386,0.004903852473944426,3.4989789128303528e-06,7.213093340396881e-07,4.220288246870041e-06
1114,0.002248550998046994,0.00225479225628078,0.0022550979629158974,6.241258233785629e-06,3.057066351175308e-07,6.54696486890316e-06
1448,0.001463328837417066,0.0014653108082711697,0.0014658297877758741,1.9819708541035652e-06,5.189795047044754e-07,2.5009503588080406e-06
1420,0.0057942005805671215,0.005788137670606375,0.00579240033403039,-6.062909960746765e-06,4.262663424015045e-06,-1.80024653673172e-06
1661,0.0025115665048360825,0.002512331586331129,0.002512331586331129,7.650814950466156e-07,0.0,7.650814950466156e-07
1658,0.008445415645837784,0.008437452837824821,0.008440319448709488,-7.962808012962341e-06,2.866610884666443e-06,-5.0961971282958984e-06
1545,0.010784149169921875,0.010791596956551075,0.010793101042509079,7.447786629199982e-06,1.5040859580039978e-06,8.95187258720398e-06
1815,0.0033944000024348497,0.0033963986206799746,0.0034005548804998398,1.998618245124817e-06,4.156259819865227e-06,6.154878064990044e-06
1146,0.0049829124473035336,0.004984434228390455,0.004984434228390455,1.521781086921692e-06,0.0,1.521781086921692e-06
1214,0.002047432353720069,0.0020470586605370045,0.0020470586605370045,-3.7369318306446075e-07,0.0,-3.7369318306446075e-07
1941,0.006320847664028406,0.006321875844150782,0.006324385292828083,1.0281801223754883e-06,2.509448677301407e-06,3.537628799676895e-06
1756,0.006301979999989271,0.006295665167272091,0.006309917662292719,-6.314832717180252e-06,1.4252495020627975e-05,7.937662303447723e-06
1573,0.008225496858358383,0.00822603888809681,0.008230925537645817,5.420297384262085e-07,4.886649549007416e-06,5.428679287433624e-06
1649,0.0046780891716480255,0.004671850707381964,0.004671850707381964,-6.238464266061783e-06,0.0,-6.238464266061783e-06
1515,0.007609556429088116,0.007599672302603722,0.007599672302603722,-9.884126484394073e-06,0.0,-9.884126484394073e-06
1952,0.0017790551064535975,0.0017764164367690682,0.0017764164367690682,-2.6386696845293045e-06,0.0,-2.6386696845293045e-06
1046,0.01236816681921482,0.012378040701150894,0.012383418157696724,9.873881936073303e-06,5.377456545829773e-06,1.5251338481903076e-05
1861,0.0055397977121174335,0.0055896081030368805,0.0055896081030368805,4.9810390919446945e-05,0.0,4.9810390919446945e-05
1967,0.006923116743564606,0.006911249365657568,0.006915548350661993,-1.1867377907037735e-05,4.298985004425049e-06,-7.568392902612686e-06
1669,0.012241248041391373,0.012218382209539413,0.012219729833304882,-2.286583185195923e-05,1.3476237654685974e-06,-2.151820808649063e-05
1775,0.0041219862177968025,0.004121890291571617,0.004121890291571617,-9.592622518539429e-08,0.0,-9.592622518539429e-08
1015,0.008013769052922726,0.008003952912986279,0.008007063530385494,-9.816139936447144e-06,3.1106173992156982e-06,-6.705522537231445e-06
1408,0.007606676314026117,0.007618005387485027,0.007618005387485027,1.1329073458909988e-05,0.0,1.1329073458909988e-05
1173,0.0076495325192809105,0.007644677069038153,0.0076483627781271935,-4.855450242757797e-06,3.6857090890407562e-06,-1.169741153717041e-06
1219,0.001280378783121705,0.0012806637678295374,0.0012806637678295374,2.849847078323364e-07,0.0,2.849847078323364e-07
1039,0.004316812381148338,0.0043319459073245525,0.0043319459073245525,1.5133526176214218e-05,0.0,1.5133526176214218e-05
1956,0.006268752738833427,0.0062838890589773655,0.006289290729910135,1.5136320143938065e-05,5.401670932769775e-06,2.053799107670784e-05
1595,0.009370236657559872,0.00935885589569807,0.009363030083477497,-1.1380761861801147e-05,4.174187779426575e-06,-7.206574082374573e-06
1732,0.003707778872922063,0.0037164362147450447,0.00372566026635468,8.657341822981834e-06,9.224051609635353e-06,1.7881393432617188e-05
1556,0.002203114563599229,0.0022019061725586653,0.0022019061725586653,-1.2083910405635834e-06,0.0,-1.2083910405635834e-06
