graph_id,experiment,n_ablated_features,ablated_features,reconstruction_mse,latent_change_mean,n_affected_nodes,total_nodes,gnn_output_mse
4390,latent512_k4_ablate_z290,1,z290,3.062342875637114e-05,0.0,0,10,3.72328249795828e-05
4435,latent512_k4_ablate_z290,1,z290,1.4441247913055122e-05,0.0,0,10,6.252470484469086e-06
2106,latent512_k4_ablate_z290,1,z290,2.2644857722298184e-07,0.0,0,10,1.4906589740348863e-08
4026,latent512_k4_ablate_z290,1,z290,4.376458491606172e-06,0.0,0,10,2.8375481520015455e-07
1137,latent512_k4_ablate_z290,1,z290,1.3276201116241282e-06,0.0,0,10,2.024707690395644e-08
188,latent512_k4_ablate_z290,1,z290,6.408247941180889e-07,0.0,0,10,1.603813437611734e-08
1182,latent512_k4_ablate_z290,1,z290,8.307359280479432e-07,0.0,0,10,3.101742862554602e-08
3221,latent512_k4_ablate_z290,1,z290,5.80493349389144e-07,0.0,0,10,1.00439265793284e-08
2798,latent512_k4_ablate_z290,1,z290,2.1211955925082293e-07,0.0,0,10,8.156241904089256e-09
1252,latent512_k4_ablate_z290,1,z290,8.617024036539078e-07,0.0,0,10,1.5527650276681015e-08
4900,latent512_k4_ablate_z290,1,z290,1.0044225746241864e-05,0.0,0,10,1.276142484130105e-06
2213,latent512_k4_ablate_z290,1,z290,2.9213833130370404e-08,0.0,0,10,1.3193721670745617e-09
3799,latent512_k4_ablate_z290,1,z290,5.960814632999245e-07,0.0,0,10,5.811042314007864e-08
3484,latent512_k4_ablate_z290,1,z290,7.528299761361268e-07,0.0,0,10,1.842623476022709e-08
345,latent512_k4_ablate_z290,1,z290,6.445523013098864e-07,0.0,0,10,1.0062429112167592e-08
998,latent512_k4_ablate_z290,1,z290,4.5759870204165054e-07,0.0,0,10,1.1418025636089624e-08
1824,latent512_k4_ablate_z290,1,z290,1.785873564585927e-06,0.0,0,10,2.74115393494867e-07
1970,latent512_k4_ablate_z290,1,z290,4.885262114839861e-07,0.0,0,10,2.7835250548946533e-08
3525,latent512_k4_ablate_z290,1,z290,6.568457706634945e-07,0.0,0,10,6.650314965384041e-09
2407,latent512_k4_ablate_z290,1,z290,1.524058177437837e-07,0.0,0,10,8.390909300715066e-09
432,latent512_k4_ablate_z290,1,z290,6.814522066633799e-07,0.0,0,10,1.0174252551564678e-08
2623,latent512_k4_ablate_z290,1,z290,2.4579824753345747e-07,0.0,0,10,9.981427240290941e-09
781,latent512_k4_ablate_z290,1,z290,1.9226493463975203e-07,0.0,0,10,6.319729184411926e-09
4757,latent512_k4_ablate_z290,1,z290,8.146785148710478e-06,0.0,0,10,5.613674147753045e-07
1259,latent512_k4_ablate_z290,1,z290,7.844571996429295e-07,0.0,0,10,8.463010914283586e-08
4787,latent512_k4_ablate_z290,1,z290,1.9219623936805874e-05,0.0,0,10,3.195854787918506e-06
1679,latent512_k4_ablate_z290,1,z290,5.561455509450752e-07,0.0,0,10,8.010808016933879e-09
4054,latent512_k4_ablate_z290,1,z290,1.944490577443503e-06,0.0,0,10,1.7015244679896568e-07
85,latent512_k4_ablate_z290,1,z290,7.950646363497071e-07,0.0,0,10,1.6733679331082385e-08
749,latent512_k4_ablate_z290,1,z290,4.0440554016640817e-07,0.0,0,10,8.820581598456556e-09
1900,latent512_k4_ablate_z290,1,z290,2.462817519699456e-06,0.0,0,10,1.9808783235930605e-07
4584,latent512_k4_ablate_z290,1,z290,1.8486669432604685e-05,0.0,0,10,3.4895952012448106e-06
1379,latent512_k4_ablate_z290,1,z290,7.274153404068784e-07,0.0,0,10,4.782596718655441e-08
4159,latent512_k4_ablate_z290,1,z290,5.906970272917533e-06,0.0,0,10,4.7682488002465107e-07
887,latent512_k4_ablate_z290,1,z290,3.6996257790633535e-07,0.0,0,10,1.802004234718879e-08
1349,latent512_k4_ablate_z290,1,z290,1.1105978501291247e-06,0.0,0,10,2.475839266935509e-07
2080,latent512_k4_ablate_z290,1,z290,1.4964271599637868e-07,0.0,0,10,4.189928848319369e-09
515,latent512_k4_ablate_z290,1,z290,9.146884849542403e-07,0.0,0,10,1.7876354618806545e-08
1377,latent512_k4_ablate_z290,1,z290,2.017310180235654e-06,0.0,0,10,1.8140875113203947e-07
2255,latent512_k4_ablate_z290,1,z290,2.407909391877183e-07,0.0,0,10,1.8520115219189393e-08
2218,latent512_k4_ablate_z290,1,z290,1.288585451675317e-07,0.0,0,10,1.1011136891170281e-08
105,latent512_k4_ablate_z290,1,z290,6.032577744008449e-07,0.0,0,10,1.7563531073960803e-08
962,latent512_k4_ablate_z290,1,z290,5.937971536695841e-07,0.0,0,10,5.688021165184409e-09
3057,latent512_k4_ablate_z290,1,z290,6.212893026713573e-07,0.0,0,10,4.359710814583195e-09
2937,latent512_k4_ablate_z290,1,z290,1.9681780827340845e-07,0.0,0,10,8.990641120476539e-09
1058,latent512_k4_ablate_z290,1,z290,1.1121567240479635e-06,0.0,0,10,3.799140699811687e-07
2236,latent512_k4_ablate_z290,1,z290,2.5548033022460004e-07,0.0,0,10,2.0204915074373275e-08
3067,latent512_k4_ablate_z290,1,z290,1.4418862974707736e-06,0.0,0,10,3.707936713226445e-08
3122,latent512_k4_ablate_z290,1,z290,4.172344176822662e-07,0.0,0,10,7.714635152922256e-09
2452,latent512_k4_ablate_z290,1,z290,3.1105005859899393e-07,0.0,0,10,1.8354651132312938e-08
4088,latent512_k4_ablate_z290,1,z290,2.1260941139189526e-05,0.0,0,10,3.462313088675728e-06
3339,latent512_k4_ablate_z290,1,z290,5.71156931528094e-07,0.0,0,10,1.6015938797409035e-08
4639,latent512_k4_ablate_z290,1,z290,8.570034879085142e-06,0.0,0,10,1.7065310657926602e-06
2706,latent512_k4_ablate_z290,1,z290,3.033587461231946e-07,0.0,0,10,1.351030398666353e-08
3282,latent512_k4_ablate_z290,1,z290,1.2228890682308702e-06,0.0,0,10,6.988470602209418e-08
1181,latent512_k4_ablate_z290,1,z290,5.385277859204507e-07,0.0,0,10,3.122424985235739e-08
4770,latent512_k4_ablate_z290,1,z290,4.091169103048742e-06,0.0,0,10,1.3922242203534552e-07
4935,latent512_k4_ablate_z290,1,z290,8.120940037770197e-06,0.0,0,10,3.4248941460646165e-07
3003,latent512_k4_ablate_z290,1,z290,2.7064140795118874e-07,0.0,0,10,1.1626705820333427e-08
1810,latent512_k4_ablate_z290,1,z290,1.6303208667522995e-06,0.0,0,10,5.306661776671717e-08
2290,latent512_k4_ablate_z290,1,z290,2.1090450275096373e-07,0.0,0,10,1.229790846934975e-08
2453,latent512_k4_ablate_z290,1,z290,1.806024272354989e-07,0.0,0,10,2.0941405054486495e-08
1007,latent512_k4_ablate_z290,1,z290,1.4362617548613343e-06,0.0,0,10,2.184976892749546e-07
1802,latent512_k4_ablate_z290,1,z290,1.826038669605623e-06,0.0,0,10,1.3155295164324343e-07
1836,latent512_k4_ablate_z290,1,z290,1.225191567755246e-06,0.0,0,10,9.432657321895022e-08
3713,latent512_k4_ablate_z290,1,z290,8.929702062232536e-07,0.0,0,10,1.5670869402129028e-07
287,latent512_k4_ablate_z290,1,z290,4.3157888285350055e-07,0.0,0,10,4.552460630691257e-09
4652,latent512_k4_ablate_z290,1,z290,2.518893961678259e-05,0.0,0,10,2.346762585148099e-06
2715,latent512_k4_ablate_z290,1,z290,2.8493144554886385e-07,0.0,0,10,2.172103208408771e-08
2491,latent512_k4_ablate_z290,1,z290,2.04488102895084e-07,0.0,0,10,8.002160711839679e-09
2294,latent512_k4_ablate_z290,1,z290,2.481803562659479e-07,0.0,0,10,1.3416823207990092e-08
1901,latent512_k4_ablate_z290,1,z290,1.6122191937029129e-06,0.0,0,10,2.1382027171057416e-07
1081,latent512_k4_ablate_z290,1,z290,1.1738020475604571e-06,0.0,0,10,7.025137449545582e-08
294,latent512_k4_ablate_z290,1,z290,1.0795074558700435e-06,0.0,0,10,1.4028577410840626e-08
4979,latent512_k4_ablate_z290,1,z290,2.381037120358087e-06,0.0,0,10,4.1167632502947527e-07
1616,latent512_k4_ablate_z290,1,z290,1.4563078138962737e-06,0.0,0,10,4.278673202406935e-07
2189,latent512_k4_ablate_z290,1,z290,2.2592344350869098e-07,0.0,0,10,8.931976047676926e-09
1524,latent512_k4_ablate_z290,1,z290,1.4578643003915204e-06,0.0,0,10,1.3639498774864478e-07
4524,latent512_k4_ablate_z290,1,z290,1.4122109860181808e-05,0.0,0,10,1.2456628155632643e-06
886,latent512_k4_ablate_z290,1,z290,5.325879897100094e-07,0.0,0,10,1.5363752936536912e-08
438,latent512_k4_ablate_z290,1,z290,8.711073178346851e-07,0.0,0,10,1.2258007942023141e-08
2817,latent512_k4_ablate_z290,1,z290,3.67741137097255e-07,0.0,0,10,1.567265073276758e-08
227,latent512_k4_ablate_z290,1,z290,1.987403720704606e-06,0.0,0,10,3.18358317485945e-08
1549,latent512_k4_ablate_z290,1,z290,5.56157488063036e-07,0.0,0,10,1.0042667142329265e-08
2421,latent512_k4_ablate_z290,1,z290,1.748567513004673e-07,0.0,0,10,1.0835280228604915e-08
3284,latent512_k4_ablate_z290,1,z290,5.872042265764321e-07,0.0,0,10,2.6439243683284985e-08
1569,latent512_k4_ablate_z290,1,z290,1.8731534510152414e-06,0.0,0,10,2.050872183190222e-08
2263,latent512_k4_ablate_z290,1,z290,2.2680774236505385e-07,0.0,0,10,2.5778840395673797e-08
3649,latent512_k4_ablate_z290,1,z290,5.379458798415726e-07,0.0,0,10,1.2513444502815219e-08
414,latent512_k4_ablate_z290,1,z290,6.666817284894933e-07,0.0,0,10,1.3234751072843665e-08
52,latent512_k4_ablate_z290,1,z290,8.759333240959677e-07,0.0,0,10,2.5701902828245693e-08
2359,latent512_k4_ablate_z290,1,z290,2.998834531808825e-07,0.0,0,10,1.2904746604647244e-08
3161,latent512_k4_ablate_z290,1,z290,3.3007816568897397e-07,0.0,0,10,1.2946918204193025e-08
2513,latent512_k4_ablate_z290,1,z290,1.7454134138006339e-07,0.0,0,10,1.041216801667133e-08
2966,latent512_k4_ablate_z290,1,z290,2.060760380118154e-07,0.0,0,10,1.5609021630780262e-08
4554,latent512_k4_ablate_z290,1,z290,1.3298549674800597e-05,0.0,0,10,2.6549939775577514e-06
1997,latent512_k4_ablate_z290,1,z290,2.0954937554051867e-06,0.0,0,10,1.1825484591554414e-07
1942,latent512_k4_ablate_z290,1,z290,1.0555409062362742e-06,0.0,0,10,1.3323183445379527e-08
4064,latent512_k4_ablate_z290,1,z290,4.5472705096472055e-05,0.0,0,10,1.0378722436144017e-05
2132,latent512_k4_ablate_z290,1,z290,2.644999881340482e-07,0.0,0,10,1.8397347645304762e-08
3085,latent512_k4_ablate_z290,1,z290,4.831700834984076e-07,0.0,0,10,1.3242636320853762e-08
1253,latent512_k4_ablate_z290,1,z290,2.3647025955142453e-06,0.0,0,10,3.5459555647321395e-07
3027,latent512_k4_ablate_z290,1,z290,6.349338832478679e-07,0.0,0,10,3.568902684492059e-08
3216,latent512_k4_ablate_z290,1,z290,4.1249126070397324e-07,0.0,0,10,1.5598786262671638e-08
4150,latent512_k4_ablate_z290,1,z290,9.411401151737664e-06,0.0,0,10,3.4338463592575863e-06
3056,latent512_k4_ablate_z290,1,z290,5.140373104950413e-07,0.0,0,10,3.130161729814063e-08
3949,latent512_k4_ablate_z290,1,z290,7.204474172795017e-07,0.0,0,10,1.2049521380674832e-08
1513,latent512_k4_ablate_z290,1,z290,1.0292135357303778e-06,0.0,0,10,1.6010420722523122e-07
1042,latent512_k4_ablate_z290,1,z290,8.076290214376058e-07,0.0,0,10,3.29822147371317e-09
2361,latent512_k4_ablate_z290,1,z290,1.428411167125887e-07,0.0,0,10,1.1355633766640949e-08
3772,latent512_k4_ablate_z290,1,z290,4.883193014393328e-07,0.0,0,10,1.9239339010823642e-08
3792,latent512_k4_ablate_z290,1,z290,6.253045512494282e-07,0.0,0,10,5.88240478549551e-09
1584,latent512_k4_ablate_z290,1,z290,1.7957112277144915e-06,0.0,0,10,1.3293308143147442e-07
1885,latent512_k4_ablate_z290,1,z290,1.5506730051129125e-06,0.0,0,10,1.9602876477620157e-07
4454,latent512_k4_ablate_z290,1,z290,4.370181613921886e-06,0.0,0,10,4.3335361965546326e-07
642,latent512_k4_ablate_z290,1,z290,1.1503910855026334e-06,0.0,0,10,1.762677825922765e-08
4451,latent512_k4_ablate_z290,1,z290,0.00012135162251070142,0.0,0,10,7.541546801803634e-05
1114,latent512_k4_ablate_z290,1,z290,1.328386701970885e-06,0.0,0,10,1.0350957779792225e-07
3009,latent512_k4_ablate_z290,1,z290,2.3337062771133787e-07,0.0,0,10,9.450087645745953e-08
4391,latent512_k4_ablate_z290,1,z290,1.0353276593377814e-05,0.0,0,10,2.2889607862452976e-06
95,latent512_k4_ablate_z290,1,z290,1.097150970963412e-06,0.0,0,10,1.5290112287402735e-08
4552,latent512_k4_ablate_z290,1,z290,2.5696746888570487e-05,0.0,0,10,3.5690941331267823e-06
2121,latent512_k4_ablate_z290,1,z290,1.489694056999724e-07,0.0,0,10,1.4836087913749907e-08
1448,latent512_k4_ablate_z290,1,z290,1.4834670309937792e-06,0.0,0,10,5.3358910179213126e-08
2165,latent512_k4_ablate_z290,1,z290,1.8563953574357583e-07,0.0,0,10,1.0333631728087767e-08
4347,latent512_k4_ablate_z290,1,z290,8.724230610823724e-06,0.0,0,10,3.9321957956417464e-07
2572,latent512_k4_ablate_z290,1,z290,2.38953361986205e-07,0.0,0,10,1.0262463767674035e-08
2440,latent512_k4_ablate_z290,1,z290,1.9701494125001773e-07,0.0,0,10,9.900863240375202e-09
3096,latent512_k4_ablate_z290,1,z290,7.207255521279876e-07,0.0,0,10,1.2038830377036902e-08
1420,latent512_k4_ablate_z290,1,z290,1.0348279602112598e-06,0.0,0,10,1.45418228569838e-08
2035,latent512_k4_ablate_z290,1,z290,1.5888961968357762e-07,0.0,0,10,1.7967929366591306e-08
794,latent512_k4_ablate_z290,1,z290,2.4264105036309047e-07,0.0,0,10,1.3510890184420532e-08
3281,latent512_k4_ablate_z290,1,z290,7.034038276287902e-07,0.0,0,10,1.5325587909842397e-08
183,latent512_k4_ablate_z290,1,z290,1.2791917924914742e-06,0.0,0,10,2.1268503402893657e-08
401,latent512_k4_ablate_z290,1,z290,5.646227236866252e-07,0.0,0,10,1.052682385704884e-08
2836,latent512_k4_ablate_z290,1,z290,3.2149472417586367e-07,0.0,0,10,1.9610483903420572e-08
2476,latent512_k4_ablate_z290,1,z290,2.5509930878797604e-07,0.0,0,10,2.400025245208326e-08
1661,latent512_k4_ablate_z290,1,z290,1.1954582532780478e-06,0.0,0,10,3.7092000582106266e-08
1658,latent512_k4_ablate_z290,1,z290,8.689430615049787e-07,0.0,0,10,2.264444454169734e-08
1545,latent512_k4_ablate_z290,1,z290,1.7780982943804702e-06,0.0,0,10,2.2312072189833998e-07
1815,latent512_k4_ablate_z290,1,z290,6.912925982760498e-07,0.0,0,10,4.931350261472289e-08
3135,latent512_k4_ablate_z290,1,z290,4.175972208031453e-07,0.0,0,10,1.0394638927380129e-08
279,latent512_k4_ablate_z290,1,z290,8.480239443997561e-07,0.0,0,10,2.064378534782918e-08
4700,latent512_k4_ablate_z290,1,z290,4.27457234764006e-06,0.0,0,10,2.3829083772852755e-07
4137,latent512_k4_ablate_z290,1,z290,6.140845471236389e-06,0.0,0,10,1.0831062127181212e-06
1146,latent512_k4_ablate_z290,1,z290,1.6298997707053786e-06,0.0,0,10,5.60967308160798e-08
3390,latent512_k4_ablate_z290,1,z290,1.977850132561798e-07,0.0,0,10,2.866299864123789e-09
4445,latent512_k4_ablate_z290,1,z290,5.7899983403331134e-06,0.0,0,10,2.4617538656457327e-06
4924,latent512_k4_ablate_z290,1,z290,1.343688381894026e-05,0.0,0,10,9.422411494597327e-06
314,latent512_k4_ablate_z290,1,z290,6.753318189112179e-07,0.0,0,10,1.3230608608694183e-08
1214,latent512_k4_ablate_z290,1,z290,7.545378934992186e-07,0.0,0,10,1.3072049220852477e-08
4862,latent512_k4_ablate_z290,1,z290,1.42189583129948e-05,0.0,0,10,4.4718211711369804e-07
4699,latent512_k4_ablate_z290,1,z290,1.541795427328907e-05,0.0,0,10,1.654186462474172e-06
333,latent512_k4_ablate_z290,1,z290,3.9297933085435943e-07,0.0,0,10,9.013094270926558e-09
2420,latent512_k4_ablate_z290,1,z290,2.460733981024532e-07,0.0,0,10,1.1732510962758624e-08
3249,latent512_k4_ablate_z290,1,z290,2.112094108497331e-07,0.0,0,10,5.101824740449956e-09
2229,latent512_k4_ablate_z290,1,z290,2.2324829274111835e-07,0.0,0,10,6.961573539854271e-09
1941,latent512_k4_ablate_z290,1,z290,1.039963308357983e-06,0.0,0,10,4.572149592263486e-08
1756,latent512_k4_ablate_z290,1,z290,1.5841593494769768e-06,0.0,0,10,6.488446757657584e-08
58,latent512_k4_ablate_z290,1,z290,2.0790866983588785e-07,0.0,0,10,8.235216952812152e-10
301,latent512_k4_ablate_z290,1,z290,4.811205371879623e-07,0.0,0,10,1.5542733766693573e-09
2535,latent512_k4_ablate_z290,1,z290,1.0102454695015695e-07,0.0,0,10,2.024983292159277e-09
4080,latent512_k4_ablate_z290,1,z290,3.3368662570865126e-06,0.0,0,10,1.314459723289474e-06
4621,latent512_k4_ablate_z290,1,z290,1.2227576007717289e-05,0.0,0,10,5.39389657205902e-06
3186,latent512_k4_ablate_z290,1,z290,4.517009131177474e-07,0.0,0,10,6.487250292508406e-09
1573,latent512_k4_ablate_z290,1,z290,1.4120332707534544e-06,0.0,0,10,8.605017143281657e-08
576,latent512_k4_ablate_z290,1,z290,2.522716044950357e-07,0.0,0,10,1.5028080113665965e-08
1649,latent512_k4_ablate_z290,1,z290,1.1639637023108662e-06,0.0,0,10,7.305298765913903e-08
978,latent512_k4_ablate_z290,1,z290,3.888475532676239e-07,0.0,0,10,7.169553839503351e-09
4258,latent512_k4_ablate_z290,1,z290,2.3404321837006137e-05,0.0,0,10,1.3948539390185033e-06
718,latent512_k4_ablate_z290,1,z290,7.618670565534558e-07,0.0,0,10,2.098019358243164e-08
3687,latent512_k4_ablate_z290,1,z290,8.998212024380337e-07,0.0,0,10,1.4928147606951825e-07
1515,latent512_k4_ablate_z290,1,z290,9.982232995753293e-07,0.0,0,10,7.642817223540987e-08
93,latent512_k4_ablate_z290,1,z290,1.6601841252850136e-06,0.0,0,10,1.5984742418595488e-08
1952,latent512_k4_ablate_z290,1,z290,8.044387982408807e-07,0.0,0,10,1.6152608850461547e-07
4831,latent512_k4_ablate_z290,1,z290,6.490858595498139e-06,0.0,0,10,1.4275119610829279e-06
4506,latent512_k4_ablate_z290,1,z290,5.557881195272785e-06,0.0,0,10,9.206274853568175e-07
4888,latent512_k4_ablate_z290,1,z290,5.5997010349528864e-05,0.0,0,10,3.1302399293053895e-05
675,latent512_k4_ablate_z290,1,z290,1.481905883338186e-06,0.0,0,10,2.2816067257735995e-08
620,latent512_k4_ablate_z290,1,z290,1.2473570905058295e-06,0.0,0,10,1.8103147425563293e-08
459,latent512_k4_ablate_z290,1,z290,4.4755455519407406e-07,0.0,0,10,1.1897695273432873e-08
1046,latent512_k4_ablate_z290,1,z290,1.3591746892416268e-06,0.0,0,10,4.7286820858971623e-07
4785,latent512_k4_ablate_z290,1,z290,6.511364972539013e-06,0.0,0,10,2.645417680469109e-07
3537,latent512_k4_ablate_z290,1,z290,7.104466135388066e-07,0.0,0,10,1.4910487067254508e-08
901,latent512_k4_ablate_z290,1,z290,4.238016515500931e-07,0.0,0,10,1.0571286956917447e-08
1861,latent512_k4_ablate_z290,1,z290,1.5417559779962176e-06,0.0,0,10,1.9321873878652696e-07
1967,latent512_k4_ablate_z290,1,z290,1.445755515305791e-06,0.0,0,10,1.9194087030882656e-07
3721,latent512_k4_ablate_z290,1,z290,1.1822783108073054e-06,0.0,0,10,1.1787102849325493e-08
669,latent512_k4_ablate_z290,1,z290,7.12658618340356e-07,0.0,0,10,1.0703284480939601e-08
2700,latent512_k4_ablate_z290,1,z290,2.549449504840595e-07,0.0,0,10,8.420094843586412e-09
861,latent512_k4_ablate_z290,1,z290,4.522040342180844e-07,0.0,0,10,7.011563774028673e-09
1669,latent512_k4_ablate_z290,1,z290,1.540199832561484e-06,0.0,0,10,8.178513155598921e-08
948,latent512_k4_ablate_z290,1,z290,5.453245535136375e-07,0.0,0,10,4.398195585508802e-09
2423,latent512_k4_ablate_z290,1,z290,2.9347825147851836e-07,0.0,0,10,1.575904917672233e-08
1775,latent512_k4_ablate_z290,1,z290,2.068928779408452e-07,0.0,0,10,7.0335417490241525e-09
528,latent512_k4_ablate_z290,1,z290,9.075392881641164e-07,0.0,0,10,1.461669807412136e-08
323,latent512_k4_ablate_z290,1,z290,6.441965183512366e-07,0.0,0,10,1.9536583906187843e-08
4386,latent512_k4_ablate_z290,1,z290,6.059949555492494e-06,0.0,0,10,8.053392548390548e-07
4172,latent512_k4_ablate_z290,1,z290,1.1608832210185938e-05,0.0,0,10,1.3002338619116927e-06
1015,latent512_k4_ablate_z290,1,z290,1.4879684613333666e-06,0.0,0,10,1.0987245957494451e-07
966,latent512_k4_ablate_z290,1,z290,8.866859388945159e-07,0.0,0,10,1.4414554883046549e-08
1408,latent512_k4_ablate_z290,1,z290,1.3994400660521933e-06,0.0,0,10,7.388630507421112e-08
1173,latent512_k4_ablate_z290,1,z290,1.9814076495094923e-06,0.0,0,10,5.824676918564364e-08
838,latent512_k4_ablate_z290,1,z290,2.593026806607668e-07,0.0,0,10,5.004205938519135e-09
2869,latent512_k4_ablate_z290,1,z290,2.2196381621597538e-07,0.0,0,10,1.5498484273734903e-08
4802,latent512_k4_ablate_z290,1,z290,1.4007317076902837e-05,0.0,0,10,2.9637567422469147e-06
3909,latent512_k4_ablate_z290,1,z290,3.108088719727675e-07,0.0,0,10,1.7233215743317487e-08
584,latent512_k4_ablate_z290,1,z290,4.91221555876109e-07,0.0,0,10,2.1938436844948228e-08
2942,latent512_k4_ablate_z290,1,z290,2.2335962057695724e-07,0.0,0,10,9.449093063551572e-09
3148,latent512_k4_ablate_z290,1,z290,2.5608684950384486e-07,0.0,0,10,1.034546848188711e-08
1219,latent512_k4_ablate_z290,1,z290,1.329542442363163e-06,0.0,0,10,9.583369653398677e-09
2335,latent512_k4_ablate_z290,1,z290,2.7460592377792636e-07,0.0,0,10,1.3604160464808501e-08
2225,latent512_k4_ablate_z290,1,z290,2.0634661268559285e-07,0.0,0,10,1.5401681707771786e-08
3044,latent512_k4_ablate_z290,1,z290,9.220348147209734e-07,0.0,0,10,1.0861706201126253e-08
1039,latent512_k4_ablate_z290,1,z290,1.0812102573254379e-06,0.0,0,10,1.0722605026103338e-07
1956,latent512_k4_ablate_z290,1,z290,1.7404902337148087e-06,0.0,0,10,6.789532136508569e-08
2153,latent512_k4_ablate_z290,1,z290,1.9720668831268995e-07,0.0,0,10,7.420368319799309e-09
3328,latent512_k4_ablate_z290,1,z290,7.148264558054507e-07,0.0,0,10,6.563541266046968e-09
2396,latent512_k4_ablate_z290,1,z290,1.7749769654074044e-07,0.0,0,10,5.5512607843866135e-09
1595,latent512_k4_ablate_z290,1,z290,1.6193746432691114e-06,0.0,0,10,6.952078734911993e-08
2297,latent512_k4_ablate_z290,1,z290,1.781142628942689e-07,0.0,0,10,1.1159519530679063e-08
2344,latent512_k4_ablate_z290,1,z290,2.669309537850495e-07,0.0,0,10,9.927128452602574e-09
2642,latent512_k4_ablate_z290,1,z290,2.1230587776699394e-07,0.0,0,10,1.2118432479724106e-08
3557,latent512_k4_ablate_z290,1,z290,2.7793035428658186e-07,0.0,0,10,1.4698483319364186e-08
3358,latent512_k4_ablate_z290,1,z290,4.156458146553632e-07,0.0,0,10,4.007306486641937e-09
4462,latent512_k4_ablate_z290,1,z290,4.019265907118097e-05,0.0,0,10,1.2307374163356144e-05
3139,latent512_k4_ablate_z290,1,z290,3.5918665730605426e-07,0.0,0,10,1.6587756945796173e-08
2622,latent512_k4_ablate_z290,1,z290,2.8013340624966077e-07,0.0,0,10,1.3457617242806919e-08
2754,latent512_k4_ablate_z290,1,z290,7.251737343949571e-08,0.0,0,10,1.5256931273910368e-09
494,latent512_k4_ablate_z290,1,z290,3.6466590813688526e-07,0.0,0,10,8.600361312005589e-09
399,latent512_k4_ablate_z290,1,z290,9.72954012468108e-07,0.0,0,10,2.6940381037121597e-09
4660,latent512_k4_ablate_z290,1,z290,2.9107584850862622e-05,0.0,0,10,4.118447122891666e-06
1732,latent512_k4_ablate_z290,1,z290,1.0248808166579693e-06,0.0,0,10,3.6844841844185794e-08
3921,latent512_k4_ablate_z290,1,z290,8.534731250620098e-07,0.0,0,10,2.1738703281926064e-08
1556,latent512_k4_ablate_z290,1,z290,1.0561377621343127e-06,0.0,0,10,1.8380509558824087e-08
3961,latent512_k4_ablate_z290,1,z290,8.428499427282077e-07,0.0,0,10,1.0426195018453654e-07
3757,latent512_k4_ablate_z290,1,z290,5.428180429589702e-07,0.0,0,10,2.207376148533058e-08
124,latent512_k4_ablate_z290,1,z290,3.4102316703865654e-07,0.0,0,10,1.1423971102431096e-08
4075,latent512_k4_ablate_z290,1,z290,8.122570761770476e-06,0.0,0,10,1.6063395378296264e-06
3375,latent512_k4_ablate_z290,1,z290,7.551143426098861e-07,0.0,0,10,1.9138740370294727e-08
