graph_id,Loss (Original),Loss (Full SAE),Loss (Ablated),SAE Degradation,Ablation Impact,Total Impact
2102,0.005544745828956366,0.005544745828956366,0.005544770043343306,0.0,2.421438694000244e-08,2.421438694000244e-08
3472,0.0004575609927996993,0.0004561810346785933,0.00048068223986774683,-1.3799581211060286e-06,2.4501205189153552e-05,2.3121247068047523e-05
3991,8.763842924963683e-05,8.773228182690218e-05,8.836483902996406e-05,9.385257726535201e-08,6.325572030618787e-07,7.264097803272307e-07
1578,0.0011845635017380118,0.0011822788510471582,0.0013239503605291247,-2.2846506908535957e-06,0.0001416715094819665,0.0001393868587911129
1393,0.00540430610999465,0.005400038789957762,0.00551159493625164,-4.2673200368881226e-06,0.00011155614629387856,0.00010728882625699043
1394,0.004440411925315857,0.0044250767678022385,0.004588065668940544,-1.533515751361847e-05,0.00016298890113830566,0.0001476537436246872
1371,0.002644344698637724,0.0026609711349010468,0.0025913421995937824,1.662643626332283e-05,-6.962893530726433e-05,-5.30024990439415e-05
81,0.002476105000823736,0.002475419081747532,0.002487546531483531,-6.859190762042999e-07,1.2127449735999107e-05,1.1441530659794807e-05
3601,0.014107826165854931,0.01410581637173891,0.0139217060059309,-2.0097941160202026e-06,-0.0001841103658080101,-0.0001861201599240303
5,0.009045942686498165,0.009045932441949844,0.00904628075659275,-1.0244548320770264e-08,3.4831464290618896e-07,3.380700945854187e-07
4263,0.004118067212402821,0.004159053321927786,0.003795765805989504,4.0986109524965286e-05,-0.000363287515938282,-0.0003223014064133167
830,0.004793577361851931,0.004792438354343176,0.0048364936374127865,-1.1390075087547302e-06,4.4055283069610596e-05,4.2916275560855865e-05
4729,0.005313870031386614,0.005252753384411335,0.005160284694284201,-6.111664697527885e-05,-9.246869012713432e-05,-0.00015358533710241318
2500,0.0002577052218839526,0.0002577052218839526,0.0002577052218839526,0.0,0.0,0.0
2314,0.0001375297870254144,0.00013756411499343812,0.00013639779353979975,3.4327968023717403e-08,-1.1663214536383748e-06,-1.1319934856146574e-06
1746,0.004634498618543148,0.004636315628886223,0.004624410066753626,1.8170103430747986e-06,-1.190556213259697e-05,-1.0088551789522171e-05
4608,0.019314736127853394,0.019346456974744797,0.018936187028884888,3.17208468914032e-05,-0.00041026994585990906,-0.00037854909896850586
325,,,,,,
3447,0.007861754857003689,0.007861676625907421,0.007864746265113354,-7.82310962677002e-08,3.069639205932617e-06,2.991408109664917e-06
482,0.008430331014096737,0.008430316112935543,0.008439579978585243,-1.4901161193847656e-08,9.263865649700165e-06,9.248964488506317e-06
2170,0.0008946806192398071,0.0008944614673964679,0.0009030296350829303,-2.191518433392048e-07,8.568167686462402e-06,8.349015843123198e-06
3502,0.011317499913275242,0.011317499913275242,0.011317499913275242,0.0,0.0,0.0
2512,0.00013898871839046478,0.00013898871839046478,0.00013898871839046478,0.0,0.0,0.0
4109,0.025759996846318245,0.02568102441728115,0.025153227150440216,-7.897242903709412e-05,-0.0005277972668409348,-0.0006067696958780289
805,0.0006346282316371799,0.0006350813200697303,0.0006236438639461994,4.530884325504303e-07,-1.1437456123530865e-05,-1.0984367690980434e-05
4487,5.680827598553151e-05,4.297454870538786e-05,0.00044758067815564573,-1.3833727280143648e-05,0.00040460612945025787,0.0003907724021701142
4155,0.1309114396572113,0.13294993340969086,0.1275051087141037,0.0020384937524795532,-0.005444824695587158,-0.003406330943107605
4154,0.023103632032871246,0.022796006873250008,0.021426239982247353,-0.0003076251596212387,-0.001369766891002655,-0.0016773920506238937
1028,0.005963702220469713,0.0059662554413080215,0.0059611308388412,2.5532208383083344e-06,-5.1246024668216705e-06,-2.571381628513336e-06
4133,0.022598959505558014,0.02267681621015072,0.022276010364294052,7.785670459270477e-05,-0.00040080584585666656,-0.0003229491412639618
3129,0.0015438911505043507,0.0015474752290174365,0.0014978015096858144,3.584078513085842e-06,-4.9673719331622124e-05,-4.608964081853628e-05
440,0.007319288328289986,0.007318756077438593,0.007339368108659983,-5.32250851392746e-07,2.061203122138977e-05,2.0079780369997025e-05
4795,0.0042482889257371426,0.0043649571016430855,0.004040081985294819,0.00011666817590594292,-0.0003248751163482666,-0.00020820694044232368
801,0.010947108268737793,0.010946827009320259,0.01096467487514019,-2.812594175338745e-07,1.784786581993103e-05,1.7566606402397156e-05
1287,0.0037280654069036245,0.003729485208168626,0.004438483621925116,1.419801265001297e-06,0.0007089984137564898,0.000710418215021491
4719,0.0444062240421772,0.044646136462688446,0.04452170431613922,0.00023991242051124573,-0.00012443214654922485,0.00011548027396202087
1621,,,,,,
159,0.002786040073260665,0.002786040073260665,0.002786040073260665,0.0,0.0,0.0
160,4.984642509953119e-05,4.983800681657158e-05,6.639645289396867e-05,-8.418282959610224e-09,1.6558446077397093e-05,1.6550027794437483e-05
4586,0.012196637690067291,0.012144867330789566,0.012636271305382252,-5.177035927772522e-05,0.0004914039745926857,0.0004396336153149605
3487,0.004060130566358566,0.0040603261440992355,0.004039855673909187,1.955777406692505e-07,-2.0470470190048218e-05,-2.0274892449378967e-05
714,0.007313249167054892,0.007313130889087915,0.007317838259041309,-1.1827796697616577e-07,4.707369953393936e-06,4.58909198641777e-06
