graph_id,Motif,Loss (Original),Loss (Full SAE),Loss (Ablated),SAE Degradation,Ablation Impact
4000,Cascade,0.020574776455760002,0.020422356203198433,0.02048872597515583,-0.00015242025256156921,6.636977195739746e-05
4001,Feedforward Loop,0.0003941937757190317,0.0005239226738922298,0.0006584135117009282,0.0001297288981731981,0.00013449083780869842
4002,Feedforward Loop,0.0035403238143771887,0.0035487536806613207,0.003441106528043747,8.429866284132004e-06,-0.00010764715261757374
4003,Feedforward Loop,0.001865693018771708,0.0017318932805210352,0.0018158017192035913,-0.00013379973825067282,8.390843868255615e-05
4004,Feedforward Loop,0.00011957823153352365,0.00013708265032619238,7.348866347456351e-05,1.750441879266873e-05,-6.359398685162887e-05
4005,Feedforward Loop,0.004914242774248123,0.004850056488066912,0.0049055758863687515,-6.418628618121147e-05,5.551939830183983e-05
4006,Feedforward Loop,0.0061948420479893684,0.005821480881422758,0.00628757243975997,-0.00037336116656661034,0.0004660915583372116
4007,Cascade,0.008897274732589722,0.009005477651953697,0.0087357172742486,0.00010820291936397552,-0.0002697603777050972
4008,Feedforward Loop,0.0008324632653966546,0.0009115786524489522,0.0008632484823465347,7.911538705229759e-05,-4.833017010241747e-05
4009,Cascade,0.0013937308685854077,0.0014112676726654172,0.0016189304878935218,1.753680408000946e-05,0.0002076628152281046
4010,Feedback Loop,0.02179575525224209,0.02123110368847847,0.021589234471321106,-0.0005646515637636185,0.0003581307828426361
4011,Feedforward Loop,0.018202487379312515,0.017916105687618256,0.01817699521780014,-0.00028638169169425964,0.00026088953018188477
4012,Cascade,0.048765767365694046,0.049697816371917725,0.04910169914364815,0.0009320490062236786,-0.000596117228269577
4013,Feedforward Loop,0.02530054561793804,0.0252446960657835,0.025338642299175262,-5.5849552154541016e-05,9.394623339176178e-05
4014,Feedforward Loop,0.01217912882566452,0.012159151956439018,0.011528062634170055,-1.9976869225502014e-05,-0.0006310893222689629
4015,Feedforward Loop,,,,,
4016,Feedforward Loop,0.0048924959264695644,0.005089529324322939,0.004705248866230249,0.00019703339785337448,-0.0003842804580926895
4017,Feedforward Loop,0.03337995707988739,0.033052533864974976,0.0319291427731514,-0.00032742321491241455,-0.0011233910918235779
4018,Feedforward Loop,0.0021152906119823456,0.002124929567798972,0.002140715019777417,9.638955816626549e-06,1.5785451978445053e-05
4019,Cascade,0.031530510634183884,0.03107311762869358,0.0314427874982357,-0.00045739300549030304,0.0003696698695421219
4020,Feedforward Loop,0.004249304998666048,0.004488836973905563,0.004321742802858353,0.0002395319752395153,-0.0001670941710472107
4021,Feedforward Loop,0.013086773455142975,0.012947764247655869,0.013146854937076569,-0.00013900920748710632,0.00019909068942070007
4022,Feedforward Loop,0.04644457623362541,0.047067947685718536,0.04854521527886391,0.0006233714520931244,0.0014772675931453705
4023,Cascade,0.0015823552384972572,0.001590550527907908,0.0015517808496952057,8.19528941065073e-06,-3.8769678212702274e-05
4024,Feedforward Loop,0.028231114149093628,0.026911381632089615,0.027765274047851562,-0.001319732517004013,0.0008538924157619476
4025,Feedforward Loop,0.011659782379865646,0.01155988872051239,0.011697793379426003,-9.989365935325623e-05,0.00013790465891361237
4026,Feedforward Loop,0.0016648342134431005,0.0015854226658120751,0.0016477302415296435,-7.941154763102531e-05,6.23075757175684e-05
4027,Feedback Loop,0.004710001405328512,0.004661752376705408,0.004687712527811527,-4.8249028623104095e-05,2.5960151106119156e-05
4028,Feedforward Loop,0.005826661363244057,0.0058006905019283295,0.005649250466376543,-2.5970861315727234e-05,-0.00015144003555178642
4029,Feedforward Loop,0.0005055070505477488,0.0005902559496462345,0.0004987322608940303,8.474889909848571e-05,-9.152368875220418e-05
4030,Feedforward Loop,0.018767522647976875,0.018744107335805893,0.018989399075508118,-2.341531217098236e-05,0.00024529173970222473
4031,Feedforward Loop,0.02182861976325512,0.021889714524149895,0.021969018504023552,6.109476089477539e-05,7.930397987365723e-05
4032,Feedforward Loop,0.00012927697389386594,0.0001227550965268165,0.0001278374984394759,-6.521877367049456e-06,5.082401912659407e-06
4033,Feedforward Loop,0.032683100551366806,0.03316468745470047,0.03260965272784233,0.00048158690333366394,-0.000555034726858139
