graph_id,experiment,n_ablated_features,ablated_features,reconstruction_mse,latent_change_mean,n_affected_nodes,total_nodes,gnn_output_mse
555,latent512_k32_ablate_z361,1,z361,1.4196606556993174e-08,3.953027771785855e-08,1,10,8.845325583095587e-10
2863,latent512_k32_ablate_z361,1,z361,2.3920676994748646e-08,1.1100257779617095e-06,5,10,1.1788792598360631e-12
1499,latent512_k32_ablate_z361,1,z361,1.1434853774971998e-07,1.7989038951782277e-06,2,10,5.94255888941575e-09
1041,latent512_k32_ablate_z361,1,z361,2.111469683541145e-07,4.043755780003266e-06,4,10,1.4442901319355883e-09
351,latent512_k32_ablate_z361,1,z361,2.8650453032241785e-07,4.594503025145968e-06,3,10,8.895605363434811e-10
3349,latent512_k32_ablate_z361,1,z361,4.848835288839837e-08,1.3286966122905142e-06,4,10,2.8748736724537594e-10
3254,latent512_k32_ablate_z361,1,z361,8.321402589217541e-08,1.3088098285152228e-06,2,10,4.718204715814522e-10
2137,latent512_k32_ablate_z361,1,z361,3.4991650466054125e-08,2.2808421817899216e-06,4,10,1.566480235457024e-12
1381,latent512_k32_ablate_z361,1,z361,2.5079893362089933e-07,4.9786526687967125e-06,4,10,6.990386047789343e-09
3926,latent512_k32_ablate_z361,1,z361,1.6881777753496863e-07,4.430459284776589e-06,5,10,1.177469899360517e-09
2762,latent512_k32_ablate_z361,1,z361,4.5013120342218826e-08,2.4607502382423263e-06,3,10,2.433582155236813e-11
3732,latent512_k32_ablate_z361,1,z361,1.26980069126148e-07,2.556125309638446e-06,2,10,1.1266194643866356e-09
1240,latent512_k32_ablate_z361,1,z361,2.2850505843052815e-07,1.7033300991897704e-06,1,10,2.1665297111894688e-08
989,latent512_k32_ablate_z361,1,z361,2.656209971974022e-07,5.3894464144832455e-06,4,10,4.866432812278276e-10
3330,latent512_k32_ablate_z361,1,z361,4.344422777080581e-08,2.124616038656768e-08,2,10,1.7109673400295122e-10
4857,latent512_k32_ablate_z361,1,z361,3.1036192922329064e-06,8.90708361112047e-06,4,10,6.478352361227735e-07
3166,latent512_k32_ablate_z361,1,z361,6.992070922251514e-08,1.1935804877793998e-06,1,10,1.2040099583998654e-08
205,latent512_k32_ablate_z361,1,z361,2.092805289066746e-07,4.934315711579984e-06,4,10,6.999466561907752e-10
4410,latent512_k32_ablate_z361,1,z361,8.899620524971397e-07,1.1140068636450451e-05,7,10,2.367172236006354e-08
1351,latent512_k32_ablate_z361,1,z361,1.342842210760864e-06,1.2310153579164762e-05,3,10,2.161695933367014e-09
2459,latent512_k32_ablate_z361,1,z361,1.8770581533544828e-08,1.0507850447538658e-06,3,10,9.674038913692895e-13
2903,latent512_k32_ablate_z361,1,z361,3.353768107672295e-08,1.4298318546934752e-06,3,10,1.9372947256818263e-12
2248,latent512_k32_ablate_z361,1,z361,1.580241004717209e-08,2.7957867132499814e-07,1,10,7.599254342113837e-13
4251,latent512_k32_ablate_z361,1,z361,2.148748990293825e-06,4.205882305541309e-06,2,10,1.4448853846715792e-07
2499,latent512_k32_ablate_z361,1,z361,1.672353810988625e-08,8.412865781792789e-07,3,10,5.392130969159026e-13
1526,latent512_k32_ablate_z361,1,z361,9.29700263441191e-08,1.7323839074379066e-06,3,10,5.442196693294932e-10
3354,latent512_k32_ablate_z361,1,z361,5.299506966593981e-08,2.214017285950831e-06,4,10,1.1549073919425723e-09
746,latent512_k32_ablate_z361,1,z361,4.249234919484479e-08,8.589695426053368e-07,3,10,4.077778045785685e-11
2846,latent512_k32_ablate_z361,1,z361,1.3425878186978935e-08,6.385824349308677e-07,3,10,2.483346915691659e-13
4390,latent512_k32_ablate_z361,1,z361,6.407935870811343e-06,4.320173502492253e-06,2,10,1.4893495290380088e-06
4435,latent512_k32_ablate_z361,1,z361,2.268256594106788e-06,1.371541748085292e-05,5,10,1.5072052406139846e-07
2106,latent512_k32_ablate_z361,1,z361,2.5058843888814408e-08,1.6260459005934536e-06,4,10,1.307931519166361e-12
4026,latent512_k32_ablate_z361,1,z361,5.01453996548662e-07,2.7684332053468097e-06,3,10,4.698397404467869e-08
1137,latent512_k32_ablate_z361,1,z361,1.4658026259439794e-07,3.5448599646770163e-06,6,10,1.143248828938681e-09
188,latent512_k32_ablate_z361,1,z361,2.019876745862348e-07,2.56989596891799e-06,2,10,2.0590178173574003e-10
1182,latent512_k32_ablate_z361,1,z361,8.337112689105197e-08,1.7753815200194367e-06,4,10,1.8051778960526121e-09
3221,latent512_k32_ablate_z361,1,z361,4.121393359923786e-08,7.904200174380094e-07,2,10,9.644305354328253e-10
2798,latent512_k32_ablate_z361,1,z361,2.0470540817996152e-08,1.053068217515829e-06,3,10,7.210232302705399e-13
1252,latent512_k32_ablate_z361,1,z361,9.960590574564776e-08,1.3081540828352445e-06,3,10,1.2591270248663022e-09
4900,latent512_k32_ablate_z361,1,z361,9.607267656974727e-07,2.3695729396422394e-06,3,10,1.4679108062409796e-07
2213,latent512_k32_ablate_z361,1,z361,1.6765905996862784e-08,8.142009164657793e-07,1,10,1.595346077465365e-11
3799,latent512_k32_ablate_z361,1,z361,6.482876813151961e-08,5.69694918794994e-07,2,10,1.1017786682998576e-09
3484,latent512_k32_ablate_z361,1,z361,1.215677514210256e-07,2.0268844309612177e-06,2,10,7.041535132756849e-10
345,latent512_k32_ablate_z361,1,z361,4.835582601003807e-08,1.7359270714223385e-06,3,10,6.723707146605307e-10
998,latent512_k32_ablate_z361,1,z361,9.229120223608334e-08,2.5651870600995608e-06,3,10,2.551527045202562e-10
1824,latent512_k32_ablate_z361,1,z361,4.6857513780196314e-07,9.27709334064275e-06,6,10,2.6168736066978227e-09
1970,latent512_k32_ablate_z361,1,z361,5.1940269258921035e-06,2.973393930005841e-05,4,10,1.8918649757893036e-08
3525,latent512_k32_ablate_z361,1,z361,7.927389589212908e-08,1.7198466366608045e-06,2,10,5.686294768381117e-10
2407,latent512_k32_ablate_z361,1,z361,1.6137944314209562e-08,6.417561735361232e-07,3,10,7.30526750203353e-13
432,latent512_k32_ablate_z361,1,z361,1.049258102625572e-07,2.144489599231747e-06,3,10,5.082919085630522e-10
2623,latent512_k32_ablate_z361,1,z361,2.5723215557604817e-08,1.6037336081353715e-06,3,10,8.720135616195612e-13
781,latent512_k32_ablate_z361,1,z361,2.2751319050939856e-08,1.5361223404397606e-06,4,10,1.144124812252345e-11
4757,latent512_k32_ablate_z361,1,z361,2.1109228782734135e-06,1.4211842426448129e-05,7,10,8.362636805259172e-08
1259,latent512_k32_ablate_z361,1,z361,5.5493346735602245e-06,4.4101616367697716e-05,9,10,1.1321885651227603e-08
4787,latent512_k32_ablate_z361,1,z361,2.90200568997534e-06,8.630495358374901e-06,4,10,1.6954852810613374e-07
1679,latent512_k32_ablate_z361,1,z361,4.428734001749035e-08,7.326485729208798e-07,1,10,1.9736947631798785e-09
4054,latent512_k32_ablate_z361,1,z361,2.642430274590879e-07,3.794262738665566e-06,4,10,7.689259007293003e-09
85,latent512_k32_ablate_z361,1,z361,6.220970760750788e-08,6.140080586192198e-07,1,10,6.334678337438504e-10
749,latent512_k32_ablate_z361,1,z361,5.4148124206676584e-08,1.2037598935421556e-06,3,10,3.216913957437839e-10
1900,latent512_k32_ablate_z361,1,z361,4.795775794264046e-07,9.354381290904712e-06,6,10,1.9864042855033404e-08
4584,latent512_k32_ablate_z361,1,z361,1.960357394636958e-06,5.101962415210437e-06,3,10,2.8368578597337546e-08
1379,latent512_k32_ablate_z361,1,z361,2.106306737914565e-07,2.917825895565329e-06,5,10,3.3195508564176635e-09
4159,latent512_k32_ablate_z361,1,z361,8.310022963087249e-07,6.794673936383333e-06,4,10,2.819850237756327e-07
887,latent512_k32_ablate_z361,1,z361,3.8600429519419777e-08,1.1011532023985637e-06,1,10,3.7885278247884457e-10
1349,latent512_k32_ablate_z361,1,z361,1.269705194317794e-07,4.205286586511647e-06,5,10,1.918952774460081e-09
2080,latent512_k32_ablate_z361,1,z361,1.330235477325914e-08,4.2002503164439986e-07,2,10,3.594458172946624e-13
515,latent512_k32_ablate_z361,1,z361,2.2013553291344579e-07,3.11482222059567e-06,2,10,9.750638074734752e-10
1377,latent512_k32_ablate_z361,1,z361,3.128147625375277e-07,4.789883860212285e-06,5,10,2.1668466132496178e-08
2255,latent512_k32_ablate_z361,1,z361,2.4485865779411142e-08,1.5410050764330663e-06,4,10,1.5931255880480277e-12
2218,latent512_k32_ablate_z361,1,z361,1.6061292740232602e-08,6.507310672532185e-07,4,10,9.413803287242062e-13
105,latent512_k32_ablate_z361,1,z361,7.61939347171392e-08,2.939057367257192e-06,4,10,6.227995896779248e-11
962,latent512_k32_ablate_z361,1,z361,6.940098984387078e-08,1.2320342648308724e-06,2,10,6.541528430048515e-10
3057,latent512_k32_ablate_z361,1,z361,1.3848590185716603e-07,2.7765859158535022e-06,2,10,1.0822954088496317e-08
2937,latent512_k32_ablate_z361,1,z361,1.7451215583719204e-08,8.880415407475084e-07,3,10,7.667644188850964e-13
1058,latent512_k32_ablate_z361,1,z361,1.743541986343189e-07,3.094264684477821e-06,3,10,6.034426291989803e-09
2236,latent512_k32_ablate_z361,1,z361,2.6641833628104905e-08,1.6912815681280335e-06,4,10,1.766142787573699e-12
3067,latent512_k32_ablate_z361,1,z361,2.2952062295189535e-07,4.515054570219945e-06,3,10,1.3455635494707963e-09
3122,latent512_k32_ablate_z361,1,z361,1.0790531490556532e-07,1.8511273083277047e-06,1,10,4.6324624691784777e-10
2452,latent512_k32_ablate_z361,1,z361,2.5600579434126303e-08,1.0393512184236897e-06,2,10,1.5755397203900956e-12
4088,latent512_k32_ablate_z361,1,z361,2.0713450794573873e-06,4.109529072593432e-06,3,10,3.869955378377199e-07
3339,latent512_k32_ablate_z361,1,z361,5.2060357802474755e-08,1.2307173165027052e-06,2,10,1.7262504758974728e-09
4639,latent512_k32_ablate_z361,1,z361,1.0401001873105997e-06,2.380380010436056e-06,4,10,1.9763135128414433e-07
2706,latent512_k32_ablate_z361,1,z361,3.173975215986502e-08,2.174372411900549e-06,4,10,1.1391776194233372e-12
3282,latent512_k32_ablate_z361,1,z361,3.3444132441218244e-07,7.471456683560973e-06,5,10,1.892666912084451e-09
1181,latent512_k32_ablate_z361,1,z361,6.484294345909802e-08,8.084494993454427e-07,5,10,1.4403951364982959e-09
4770,latent512_k32_ablate_z361,1,z361,3.1712636427982943e-07,1.8591723573990748e-06,1,10,1.0288187013429706e-07
4935,latent512_k32_ablate_z361,1,z361,8.145993888319936e-07,4.285753675503656e-06,4,10,1.4987284657763666e-07
3003,latent512_k32_ablate_z361,1,z361,2.5029001093912484e-08,5.666403239956708e-07,2,10,1.7898102999680532e-09
1810,latent512_k32_ablate_z361,1,z361,3.4337597298872424e-07,8.013455953914672e-06,8,10,1.6524356993841138e-08
2290,latent512_k32_ablate_z361,1,z361,2.0709590486944762e-08,9.464750974075287e-07,3,10,1.0629719760651968e-12
2453,latent512_k32_ablate_z361,1,z361,2.1965989915884165e-08,1.1430635140641243e-06,4,10,1.8387069210951124e-12
1007,latent512_k32_ablate_z361,1,z361,1.056167633350924e-07,5.683399422196089e-07,2,10,1.1539528443904601e-08
1802,latent512_k32_ablate_z361,1,z361,2.809551062910032e-07,5.633782166114543e-06,5,10,4.766313121962185e-09
1836,latent512_k32_ablate_z361,1,z361,2.939508192412177e-07,7.644129254913423e-06,7,10,8.906088311277927e-09
3713,latent512_k32_ablate_z361,1,z361,1.9107289972453145e-07,3.5834596019412857e-06,3,10,2.519766173492144e-09
287,latent512_k32_ablate_z361,1,z361,7.27680316003898e-08,2.7643437761071254e-07,2,10,2.113891284238889e-10
4652,latent512_k32_ablate_z361,1,z361,3.409593091419083e-06,1.986757524718996e-06,1,10,9.745933766680537e-07
2715,latent512_k32_ablate_z361,1,z361,3.0532017802897826e-08,1.8133930552721722e-06,4,10,1.8632207322150096e-12
2491,latent512_k32_ablate_z361,1,z361,2.0038552150936084e-08,1.009279912977945e-06,3,10,6.960654383610099e-13
2294,latent512_k32_ablate_z361,1,z361,3.058802278133044e-08,2.434984025967424e-06,7,10,1.2004619303826458e-12
1901,latent512_k32_ablate_z361,1,z361,1.8210602092949557e-07,2.5959959657484433e-06,3,10,1.2219589784479012e-08
1081,latent512_k32_ablate_z361,1,z361,2.265078080654348e-07,2.8409770038706483e-06,3,10,5.0480841728983705e-09
294,latent512_k32_ablate_z361,1,z361,1.2270349714071926e-07,1.806398358894512e-06,2,10,7.240740229619291e-10
4979,latent512_k32_ablate_z361,1,z361,4.966374262949103e-07,8.28797601570841e-06,6,10,1.3823277811297885e-07
1616,latent512_k32_ablate_z361,1,z361,3.0564964959012286e-07,8.563981282350142e-06,8,10,6.937487917468843e-09
2189,latent512_k32_ablate_z361,1,z361,2.1785384163308663e-08,9.89423597275163e-07,2,10,7.75113317714321e-13
1524,latent512_k32_ablate_z361,1,z361,2.919435360126954e-07,6.562556336575653e-06,5,10,1.9264652095785095e-08
4524,latent512_k32_ablate_z361,1,z361,2.137643150490476e-06,8.60835370986024e-06,3,10,1.7208228086929012e-07
886,latent512_k32_ablate_z361,1,z361,1.0122922589062e-07,2.852589432222885e-06,3,10,1.306454722183048e-09
438,latent512_k32_ablate_z361,1,z361,7.24186008937977e-08,7.090002327458933e-07,1,10,4.0733888484467684e-10
2817,latent512_k32_ablate_z361,1,z361,3.673069670639961e-08,2.3437248728441773e-06,4,10,1.3810286464757682e-12
227,latent512_k32_ablate_z361,1,z361,2.7927180212827807e-07,4.508037818595767e-06,5,10,6.006484198906037e-10
1549,latent512_k32_ablate_z361,1,z361,5.485103571345462e-08,1.1214779078727588e-06,3,10,4.466476521969298e-09
2421,latent512_k32_ablate_z361,1,z361,1.744432154282549e-08,1.4725591768183222e-07,1,10,9.370282327836321e-13
3284,latent512_k32_ablate_z361,1,z361,1.0816442852501496e-07,1.6671947378199548e-06,1,10,3.2963825002951808e-09
1569,latent512_k32_ablate_z361,1,z361,1.4035555295777158e-07,1.4390931255547912e-06,2,10,1.0923458582112744e-08
2263,latent512_k32_ablate_z361,1,z361,2.7526393608923172e-08,1.7583873841431341e-06,5,10,2.2381207130661718e-12
3649,latent512_k32_ablate_z361,1,z361,1.2481071109959885e-07,2.9526140679081436e-06,3,10,2.0800836608714235e-09
414,latent512_k32_ablate_z361,1,z361,8.590647126993645e-08,2.3451250399375567e-06,3,10,4.703269995687265e-10
52,latent512_k32_ablate_z361,1,z361,3.2426936513729743e-07,4.309041742089903e-06,4,10,1.0427588792438769e-09
2359,latent512_k32_ablate_z361,1,z361,2.938465115676081e-08,1.740475454425905e-06,3,10,1.1285194783869357e-12
3161,latent512_k32_ablate_z361,1,z361,4.982744172821185e-08,1.911031858981005e-06,3,10,8.697458864226348e-10
2513,latent512_k32_ablate_z361,1,z361,1.5185447566068433e-08,6.26849555374065e-07,2,10,9.119816447161755e-13
2966,latent512_k32_ablate_z361,1,z361,2.093614526188503e-08,1.1059188409490162e-06,3,10,1.3282708266615373e-12
4554,latent512_k32_ablate_z361,1,z361,1.3992475942359306e-06,3.945656771975337e-06,4,10,1.4006789683662646e-07
1997,latent512_k32_ablate_z361,1,z361,2.553591400555888e-07,3.164794179610908e-06,4,10,1.691510398416085e-08
1942,latent512_k32_ablate_z361,1,z361,1.1077405304149579e-07,3.6140677366347518e-06,5,10,1.4167021333832963e-08
4064,latent512_k32_ablate_z361,1,z361,7.944841854623519e-06,8.002110917004757e-06,4,10,1.2584474688992486e-06
2132,latent512_k32_ablate_z361,1,z361,2.519686326252213e-08,1.0629430562403286e-06,2,10,1.5866419506363472e-12
3085,latent512_k32_ablate_z361,1,z361,3.536367287892972e-08,9.266266829399683e-07,2,10,1.1107246233876822e-09
1253,latent512_k32_ablate_z361,1,z361,5.684243546966172e-07,0.0,0,10,3.292972561297347e-09
3027,latent512_k32_ablate_z361,1,z361,1.85677748731905e-07,4.606888069247361e-06,5,10,7.777459565261324e-09
3216,latent512_k32_ablate_z361,1,z361,4.2681094214458426e-08,1.1706690656865248e-06,3,10,4.855699731187713e-10
4150,latent512_k32_ablate_z361,1,z361,1.7601256558918976e-06,8.37758580018999e-06,4,10,1.2914649971662584e-07
3056,latent512_k32_ablate_z361,1,z361,7.091239240253344e-08,2.093488546961453e-06,4,10,6.829375287509265e-09
3949,latent512_k32_ablate_z361,1,z361,1.5502472194839356e-07,3.713430487550795e-06,4,10,1.7483919867444797e-09
1513,latent512_k32_ablate_z361,1,z361,2.2256812371779233e-05,7.110318256309256e-05,5,10,1.1399983179671835e-07
1042,latent512_k32_ablate_z361,1,z361,1.3747765592597716e-07,3.3041301321645733e-06,4,10,2.7778148670165592e-09
2361,latent512_k32_ablate_z361,1,z361,1.26269359412845e-08,1.3087628758512437e-08,1,10,9.817924468205619e-13
3772,latent512_k32_ablate_z361,1,z361,1.5645835560462729e-07,2.6386373974673916e-06,3,10,2.2562114398994026e-09
3792,latent512_k32_ablate_z361,1,z361,1.1487058770853764e-07,2.721528517213301e-06,3,10,1.9650014948524586e-10
1584,latent512_k32_ablate_z361,1,z361,3.602571609917504e-07,7.276296855707187e-06,6,10,1.6491778609406538e-08
1885,latent512_k32_ablate_z361,1,z361,3.279883458162658e-07,6.527415735035902e-06,6,10,9.650198862232173e-09
4454,latent512_k32_ablate_z361,1,z361,9.480675657869142e-07,6.659839073108742e-06,5,10,2.3800984649824386e-07
642,latent512_k32_ablate_z361,1,z361,1.2740376575948176e-07,1.7973227386391954e-06,2,10,2.075757565833669e-09
4451,latent512_k32_ablate_z361,1,z361,2.1587080482277088e-05,2.0486022549448535e-05,4,10,6.8092995206825435e-06
1114,latent512_k32_ablate_z361,1,z361,1.5259320207405835e-07,1.6171215975191444e-06,2,10,1.2414258954152046e-08
3009,latent512_k32_ablate_z361,1,z361,1.8030347064268426e-06,1.4181326150719542e-05,3,10,8.060790368524806e-10
4391,latent512_k32_ablate_z361,1,z361,1.8006670643444522e-06,3.3440614970459137e-06,3,10,1.4419848071156594e-07
95,latent512_k32_ablate_z361,1,z361,1.4851789842396101e-07,5.324836820363998e-07,1,10,1.3568293155685751e-09
4552,latent512_k32_ablate_z361,1,z361,3.4203901577711804e-06,2.399572849753895e-06,3,10,1.2587021558374545e-07
2121,latent512_k32_ablate_z361,1,z361,1.3914302599005168e-08,3.701483421991725e-07,2,10,1.2823520457311277e-12
1448,latent512_k32_ablate_z361,1,z361,4.846023671234434e-07,9.949338164005894e-06,7,10,1.8681264535302944e-08
2165,latent512_k32_ablate_z361,1,z361,1.8225515319159058e-08,6.928204925316095e-07,2,10,8.934186940603994e-13
4347,latent512_k32_ablate_z361,1,z361,1.2452620694602956e-06,9.570431757310871e-06,7,10,9.729510708211819e-08
2572,latent512_k32_ablate_z361,1,z361,2.3456449227410303e-08,1.2329115861575701e-06,3,10,8.800071673968624e-13
2440,latent512_k32_ablate_z361,1,z361,1.6628067811552683e-08,4.775396291734069e-07,2,10,8.578915572723944e-13
3096,latent512_k32_ablate_z361,1,z361,1.4287921601408016e-07,2.473758513588109e-06,4,10,1.3625673922490478e-09
1420,latent512_k32_ablate_z361,1,z361,1.0951871587394635e-07,1.742720314723556e-06,3,10,4.0541499046753415e-09
2035,latent512_k32_ablate_z361,1,z361,1.632836799103643e-08,3.447985363891348e-07,2,10,1.5581314450480166e-12
794,latent512_k32_ablate_z361,1,z361,2.2910603192372037e-08,5.078774734101899e-07,3,10,1.1562120011410215e-10
3281,latent512_k32_ablate_z361,1,z361,1.4194336017681053e-07,3.2531945635128068e-06,3,10,1.6679901904126382e-09
183,latent512_k32_ablate_z361,1,z361,2.261584768348257e-07,4.593239282257855e-06,5,10,7.819314085111273e-10
401,latent512_k32_ablate_z361,1,z361,4.361189454016312e-08,1.5424935781993554e-06,3,10,7.984457539578216e-11
2836,latent512_k32_ablate_z361,1,z361,2.9275174284748573e-08,1.39116764330538e-06,3,10,1.6827428122798138e-12
2476,latent512_k32_ablate_z361,1,z361,2.3833935713923893e-08,9.800778570934199e-07,2,10,2.08357766803835e-12
1661,latent512_k32_ablate_z361,1,z361,9.5678146294631e-08,1.91871640708996e-06,4,10,8.191037181859429e-09
1658,latent512_k32_ablate_z361,1,z361,9.276655532630684e-08,2.0388583834574092e-06,3,10,2.8704130183854204e-09
1545,latent512_k32_ablate_z361,1,z361,3.048140797545784e-07,4.644354248739546e-06,5,10,1.0773064218483341e-08
1815,latent512_k32_ablate_z361,1,z361,1.000504852299855e-07,4.1018466845343937e-07,2,10,2.4862658598578946e-09
3135,latent512_k32_ablate_z361,1,z361,3.173164486725e-08,4.188401305782463e-07,1,10,6.049560852261493e-11
279,latent512_k32_ablate_z361,1,z361,8.230701098455029e-08,2.031653821177315e-06,3,10,1.2529516313364297e-09
4700,latent512_k32_ablate_z361,1,z361,9.168062433673185e-07,1.0853842468350194e-05,5,10,5.984184525686942e-08
4137,latent512_k32_ablate_z361,1,z361,7.695877002333873e-07,6.128397217253223e-06,3,10,8.681432461798977e-08
1146,latent512_k32_ablate_z361,1,z361,3.00436397537851e-07,5.73244415136287e-06,4,10,1.9628061398435648e-09
3390,latent512_k32_ablate_z361,1,z361,1.4489620170365924e-08,0.0,0,10,9.328269268138456e-10
4445,latent512_k32_ablate_z361,1,z361,1.266162485080713e-06,7.356631158472737e-06,5,10,4.493970777730283e-07
4924,latent512_k32_ablate_z361,1,z361,1.2291970961086918e-06,5.762646196671994e-06,4,10,1.0323217480845415e-07
314,latent512_k32_ablate_z361,1,z361,8.482660263098296e-08,1.2377629445836646e-06,1,10,4.881255399880047e-10
1214,latent512_k32_ablate_z361,1,z361,9.399413158917014e-08,3.2705488592910115e-06,5,10,8.190777833760876e-09
4862,latent512_k32_ablate_z361,1,z361,1.2985607327209436e-06,5.145406703377375e-06,4,10,1.6635179633794905e-07
4699,latent512_k32_ablate_z361,1,z361,1.456386939935328e-06,1.874128429335542e-06,1,10,1.2516390768269048e-07
333,latent512_k32_ablate_z361,1,z361,2.7864539120514564e-08,2.1708038389078865e-07,1,10,5.993257556902165e-10
2420,latent512_k32_ablate_z361,1,z361,2.3963655948477935e-08,1.3796225175610743e-06,4,10,1.0101253600930393e-12
3249,latent512_k32_ablate_z361,1,z361,2.4885670413254957e-08,1.0962588703478104e-06,5,10,2.914450972224536e-11
2229,latent512_k32_ablate_z361,1,z361,1.8391126843653183e-08,7.301672440007678e-07,2,10,5.988099014038462e-13
1941,latent512_k32_ablate_z361,1,z361,1.1787828668730072e-07,3.412548949199845e-06,6,10,1.2193322795894801e-08
1756,latent512_k32_ablate_z361,1,z361,2.1216069967522344e-07,5.480765139509458e-06,5,10,3.358589850677163e-08
58,latent512_k32_ablate_z361,1,z361,1.6168116871995153e-06,1.018642979033757e-05,4,10,2.0020100854889478e-10
301,latent512_k32_ablate_z361,1,z361,4.777638196173939e-08,3.2159988450075616e-07,1,10,6.532350771415452e-10
2535,latent512_k32_ablate_z361,1,z361,5.714747430829448e-08,2.472929054420092e-06,3,10,2.4575185636477315e-11
4080,latent512_k32_ablate_z361,1,z361,7.029006496850343e-07,7.5415437095216475e-06,3,10,1.579067898660469e-08
4621,latent512_k32_ablate_z361,1,z361,1.7745469449437223e-06,1.6097597836051136e-05,6,10,2.808363888107124e-07
3186,latent512_k32_ablate_z361,1,z361,1.0849106502064387e-07,3.7334393709897995e-06,4,10,6.531257201736196e-10
1573,latent512_k32_ablate_z361,1,z361,3.2925581194831466e-07,4.72920464744675e-06,4,10,1.2551602424082375e-08
576,latent512_k32_ablate_z361,1,z361,2.497714923777039e-08,1.1467138847365277e-06,2,10,1.2931050674680478e-09
1649,latent512_k32_ablate_z361,1,z361,4.374103355075931e-07,8.499330760969315e-06,5,10,6.686816877987667e-09
978,latent512_k32_ablate_z361,1,z361,6.440166089305421e-08,1.911902927531628e-06,3,10,2.5907684331194503e-10
4258,latent512_k32_ablate_z361,1,z361,3.8365524233086035e-06,1.035678360494785e-05,4,10,3.61025911388424e-07
718,latent512_k32_ablate_z361,1,z361,4.829494315572447e-08,2.998693275912956e-07,1,10,3.06451031217847e-10
3687,latent512_k32_ablate_z361,1,z361,3.3706990620885335e-07,4.687705313699553e-06,2,10,8.403564955017373e-09
1515,latent512_k32_ablate_z361,1,z361,2.53760447321838e-07,5.656661414832342e-06,6,10,5.567556193852852e-09
93,latent512_k32_ablate_z361,1,z361,2.620040788769984e-07,2.602713493615738e-06,3,10,1.6601798824567027e-09
1952,latent512_k32_ablate_z361,1,z361,2.4362848307646345e-06,2.5089646442211233e-05,6,10,3.4519718195014093e-09
4831,latent512_k32_ablate_z361,1,z361,1.6238542457358562e-06,9.365385267301463e-06,5,10,8.358790637430502e-08
4506,latent512_k32_ablate_z361,1,z361,7.398349453069386e-07,5.346596935851267e-06,4,10,2.335927575813912e-07
4888,latent512_k32_ablate_z361,1,z361,6.956447577977087e-06,4.822221853828523e-06,2,10,1.4903648661857005e-06
675,latent512_k32_ablate_z361,1,z361,2.7401483748690225e-07,2.2871627152198926e-06,3,10,1.4002761172804412e-09
620,latent512_k32_ablate_z361,1,z361,1.8675636681564356e-07,3.948191988456529e-06,3,10,6.820018438880027e-10
459,latent512_k32_ablate_z361,1,z361,5.0505956750157566e-08,4.334815457696095e-07,3,10,3.413627713833023e-10
1046,latent512_k32_ablate_z361,1,z361,1.650771395134143e-07,2.7629066607914865e-06,2,10,4.422519683799919e-09
4785,latent512_k32_ablate_z361,1,z361,6.932672249604366e-07,3.1384297471959144e-06,3,10,1.0534263594763615e-07
3537,latent512_k32_ablate_z361,1,z361,5.710129968861111e-08,8.26434927603259e-07,2,10,1.6621690690499236e-09
901,latent512_k32_ablate_z361,1,z361,6.514319039752081e-08,9.406230674358085e-07,3,10,2.447277935857528e-10
1861,latent512_k32_ablate_z361,1,z361,3.4780723012772796e-07,7.87896897236351e-06,6,10,2.201709392579687e-08
1967,latent512_k32_ablate_z361,1,z361,3.485517368062574e-07,4.917455953545868e-06,3,10,1.5419995946786003e-08
3721,latent512_k32_ablate_z361,1,z361,2.2458073090092512e-07,4.002675268566236e-06,3,10,1.8381225430630366e-09
669,latent512_k32_ablate_z361,1,z361,1.7182722444886167e-07,3.188693881384097e-06,3,10,1.2886354205932093e-09
2700,latent512_k32_ablate_z361,1,z361,2.193635495473245e-08,8.015296657504223e-07,2,10,7.078782005009998e-13
861,latent512_k32_ablate_z361,1,z361,3.633068246244875e-08,0.0,0,10,1.6975967853660734e-10
1669,latent512_k32_ablate_z361,1,z361,3.2376479452977946e-07,5.469900315802079e-06,4,10,1.0865077726407435e-08
948,latent512_k32_ablate_z361,1,z361,3.3358168138875044e-07,1.701345127003151e-06,3,10,1.0856746751608526e-10
2423,latent512_k32_ablate_z361,1,z361,2.7079661180096082e-08,1.4793553191339015e-06,3,10,1.3690382378098165e-12
1775,latent512_k32_ablate_z361,1,z361,1.7230307776117115e-06,1.0241943527944386e-05,3,10,3.1221918384005676e-09
528,latent512_k32_ablate_z361,1,z361,1.2304738561397244e-07,1.948807039298117e-06,2,10,1.0322500632042875e-09
323,latent512_k32_ablate_z361,1,z361,6.541196029274943e-08,1.7231390074812225e-06,3,10,1.6811077530043406e-10
4386,latent512_k32_ablate_z361,1,z361,9.81267817223852e-07,1.2736920325551182e-05,6,10,8.718592425793759e-08
4172,latent512_k32_ablate_z361,1,z361,1.4554485687767738e-06,1.1112893844256178e-05,5,10,8.804401119277827e-08
1015,latent512_k32_ablate_z361,1,z361,1.5591230351219565e-07,2.171134383388562e-06,3,10,2.230809670322742e-08
966,latent512_k32_ablate_z361,1,z361,9.450950244627165e-08,1.814640768316167e-06,4,10,9.7803376508665e-10
1408,latent512_k32_ablate_z361,1,z361,3.4988127595170226e-07,6.449824468290899e-06,4,10,3.953789740052116e-09
