graph_id,Motif,Loss (Original),Loss (Full SAE),Loss (Ablated),SAE Degradation,Ablation Impact
4367,Cascade,0.006783269811421633,0.0062777153216302395,0.006137244403362274,-0.0005055544897913933,-0.00014047091826796532
4185,Cascade,,,,,
4460,Feedforward Loop,0.004189377184957266,0.008808239363133907,0.008823876269161701,0.0046188621781766415,1.5636906027793884e-05
4416,Feedforward Loop,0.003327244194224477,0.003244709223508835,0.0031499650795012712,-8.253497071564198e-05,-9.474414400756359e-05
3778,Cascade,0.005776687525212765,0.005776687525212765,0.005776687525212765,0.0,0.0
4808,Cascade,,,,,
2648,Single Input Module,0.003292766399681568,0.003302769735455513,0.0033046938478946686,1.0003335773944855e-05,1.9241124391555786e-06
4371,Feedforward Loop,0.022478558123111725,0.020859649404883385,0.01987835392355919,-0.0016189087182283401,-0.0009812954813241959
2534,Single Input Module,0.0034255890641361475,0.0034161340445280075,0.003417258383706212,-9.455019608139992e-06,1.1243391782045364e-06
2383,Single Input Module,3.983037095167674e-05,4.073298259754665e-05,4.08879823226016e-05,9.026116458699107e-07,1.5499972505494952e-07
2882,Single Input Module,0.000176656263647601,0.00015885777247603983,0.00016208483430091292,-1.779849117156118e-05,3.22706182487309e-06
2616,Single Input Module,5.1593913667602465e-05,4.3092466512462124e-05,4.2025410948554054e-05,-8.50144715514034e-06,-1.0670555639080703e-06
375,Feedforward Loop,0.0100700743496418,0.010090930387377739,0.010095491074025631,2.0856037735939026e-05,4.560686647891998e-06
764,Feedforward Loop,0.0005649161757901311,0.0005742752691730857,0.0005758597981184721,9.359093382954597e-06,1.5845289453864098e-06
2769,Single Input Module,0.0002829875738825649,0.0002829875738825649,0.0002829875738825649,0.0,0.0
485,Feedforward Loop,,,,,
2046,Single Input Module,0.010160144418478012,0.01017210353165865,0.010174128226935863,1.195911318063736e-05,2.0246952772140503e-06
3368,Cascade,0.003820203710347414,0.003802109509706497,0.0037987895775586367,-1.8094200640916824e-05,-3.319932147860527e-06
4991,Feedforward Loop,0.012000864371657372,0.012649629265069962,0.015158790163695812,0.00064876489341259,0.0025091608986258507
4307,Feedforward Loop,0.026713088154792786,0.030178576707839966,0.01480095088481903,0.00346548855304718,-0.015377625823020935
3558,Cascade,0.0009527876973152161,0.0009419159032404423,0.0009411557693965733,-1.0871794074773788e-05,-7.601338438689709e-07
3142,Cascade,0.00733083114027977,0.007401012349873781,0.007402997463941574,7.01812095940113e-05,1.9851140677928925e-06
3606,Cascade,0.0032705930061638355,0.0034086937084794044,0.0034202297683805227,0.00013810070231556892,1.1536059901118279e-05
4913,Feedforward Loop,0.03131343424320221,0.028258657082915306,0.02904432639479637,-0.0030547771602869034,0.0007856693118810654
2529,Single Input Module,0.00010227731399936602,9.040324948728085e-05,8.87490386958234e-05,-1.187406451208517e-05,-1.6542107914574444e-06
1508,Feedback Loop,0.004507771227508783,0.004318812396377325,0.0038238726556301117,-0.00018895883113145828,-0.0004949397407472134
1056,Feedback Loop,0.005989560391753912,0.004110865294933319,0.00403541699051857,-0.0018786950968205929,-7.544830441474915e-05
3232,Cascade,0.002985940547659993,0.0030573951080441475,0.003067546524107456,7.145456038415432e-05,1.0151416063308716e-05
3863,Cascade,0.0006087727379053831,0.0005692201084457338,0.0005705786752514541,-3.9552629459649324e-05,1.3585668057203293e-06
888,Feedforward Loop,3.357193054398522e-05,2.0853909518336877e-05,2.0747589587699622e-05,-1.271802102564834e-05,-1.0631993063725531e-07
1626,Feedback Loop,0.005809076130390167,0.006370364222675562,0.00672498345375061,0.0005612880922853947,0.00035461923107504845
1735,Feedback Loop,0.010245248675346375,0.00999425072222948,0.008912055753171444,-0.00025099795311689377,-0.0010821949690580368
867,Feedforward Loop,4.920446372125298e-05,4.805690696230158e-05,5.193984543439001e-05,-1.1475567589513958e-06,3.882938472088426e-06
2853,Single Input Module,2.7668756175103226e-09,5.450610842672177e-06,7.3818637247313745e-06,5.447843967054666e-06,1.931252882059198e-06
3545,Cascade,0.004197567235678434,0.004192165564745665,0.0041921306401491165,-5.401670932769775e-06,-3.4924596548080444e-08
4722,Feedforward Loop,0.0042596603743731976,0.003692508675158024,0.004913047421723604,-0.0005671516992151737,0.0012205387465655804
3900,Cascade,0.0011603186139836907,0.0012090865056961775,0.0012000335846096277,4.8767891712486744e-05,-9.052921086549759e-06
4210,Feedforward Loop,0.01935385912656784,0.019725613296031952,0.02042517624795437,0.00037175416946411133,0.0006995629519224167
4950,Feedforward Loop,0.04665819928050041,0.04665819928050041,0.04665819928050041,0.0,0.0
2260,Single Input Module,6.714295159326866e-05,5.061149568064138e-05,4.809601523447782e-05,-1.653145591262728e-05,-2.515480446163565e-06
49,Feedforward Loop,0.0078980578109622,0.007885865867137909,0.007883853279054165,-1.219194382429123e-05,-2.012588083744049e-06
760,Feedforward Loop,0.00830105785280466,0.00832973513752222,0.008323854766786098,2.8677284717559814e-05,-5.880370736122131e-06
4624,Cascade,0.0011492135236039758,0.0009744793060235679,0.0009891927475109696,-0.00017473421758040786,1.4713441487401724e-05
1630,Feedback Loop,0.015106895938515663,0.013211056590080261,0.013030246831476688,-0.001895839348435402,-0.00018080975860357285
4629,Cascade,0.0065666609443724155,0.006435894872993231,0.005875269882380962,-0.00013076607137918472,-0.0005606249906122684
4853,Feedforward Loop,0.0238569974899292,0.024500727653503418,0.02372119389474392,0.0006437301635742188,-0.0007795337587594986
3590,Cascade,0.004834596533328295,0.005007350351661444,0.0049908640794456005,0.00017275381833314896,-1.64862722158432e-05
446,Feedforward Loop,0.0007035646121948957,0.0006809933693148196,0.0006862692534923553,-2.257124288007617e-05,5.275884177535772e-06
3414,Cascade,,,,,
4885,Cascade,0.012964224442839622,0.013081036508083344,0.01355358213186264,0.00011681206524372101,0.0004725456237792969
4720,Feedforward Loop,0.003873624140396714,0.004132018890231848,0.00408824672922492,0.00025839474983513355,-4.377216100692749e-05
261,Feedforward Loop,0.005932518281042576,0.006012705620378256,0.006021905690431595,8.018733933568001e-05,9.200070053339005e-06
752,Feedforward Loop,0.003093036124482751,0.0030543215107172728,0.003049630206078291,-3.8714613765478134e-05,-4.691304638981819e-06
3066,Cascade,0.0036829719319939613,0.003745870664715767,0.0037306956946849823,6.289873272180557e-05,-1.5174970030784607e-05
1194,Feedback Loop,0.006925839930772781,0.00665804510936141,0.006716450676321983,-0.00026779482141137123,5.8405566960573196e-05
3775,Cascade,0.004458932671695948,0.004457912407815456,0.004362380597740412,-1.0202638804912567e-06,-9.553181007504463e-05
809,Feedforward Loop,0.006193757057189941,0.006183262448757887,0.006183337885886431,-1.049460843205452e-05,7.543712854385376e-08
3504,Cascade,0.0014607049524784088,0.0014356639003381133,0.0014317197492346168,-2.5041052140295506e-05,-3.9441511034965515e-06
1179,Feedback Loop,0.005601637065410614,0.005426488816738129,0.0046763126738369465,-0.00017514824867248535,-0.0007501761429011822
4382,Feedforward Loop,0.002079159952700138,0.001550129964016378,0.001432743389159441,-0.0005290299886837602,-0.00011738657485693693
3796,Cascade,0.0050170402973890305,0.005020855460315943,0.005021491553634405,3.815162926912308e-06,6.360933184623718e-07
437,Feedforward Loop,0.004454411566257477,0.004576126579195261,0.004604460205882788,0.0001217150129377842,2.8333626687526703e-05
2455,Single Input Module,0.007074753288179636,0.007082412485033274,0.007083915174007416,7.659196853637695e-06,1.5026889741420746e-06
1672,Feedback Loop,0.0015880265273153782,0.0015206928364932537,0.0015265699476003647,-6.733369082212448e-05,5.877111107110977e-06
3477,Cascade,0.0019070040434598923,0.0019344884203746915,0.001963122747838497,2.7484376914799213e-05,2.8634327463805676e-05
4045,Cascade,0.0006913320976309478,0.0017325840890407562,0.0013328195782378316,0.0010412519914098084,-0.00039976451080292463
4494,Feedforward Loop,0.008249628357589245,0.00849741417914629,0.008919213898479939,0.000247785821557045,0.0004217997193336487
3465,Cascade,0.000517442706041038,0.0005768896080553532,0.0005634231492877007,5.944690201431513e-05,-1.3466458767652512e-05
1911,Feedback Loop,0.008068480528891087,0.0074118757620453835,0.007389519363641739,-0.0006566047668457031,-2.2356398403644562e-05
423,Feedforward Loop,0.00698641175404191,0.0069134351797401905,0.006903107278048992,-7.297657430171967e-05,-1.0327901691198349e-05
3595,Cascade,5.680375033989549e-05,3.5617395042208955e-05,3.7261317629599944e-05,-2.1186355297686532e-05,1.643922587390989e-06
247,Feedforward Loop,0.004746013320982456,0.0047400034964084625,0.004738496150821447,-6.009824573993683e-06,-1.507345587015152e-06
2693,Single Input Module,2.862432666006498e-05,2.862432666006498e-05,2.862432666006498e-05,0.0,0.0
3124,Cascade,0.00721616530790925,0.007060641422867775,0.007089131977409124,-0.0001555238850414753,2.849055454134941e-05
450,Feedforward Loop,,,,,
3797,Cascade,0.000671654415782541,0.0007046555983833969,0.0007102795061655343,3.300118260085583e-05,5.623907782137394e-06
3807,Cascade,0.0007570200250484049,0.0007236030651256442,0.0007362430333159864,-3.3416959922760725e-05,1.2639968190342188e-05
4994,Cascade,0.0028239982202649117,0.0018406538292765617,0.0014574498636648059,-0.00098334439098835,-0.00038320396561175585
1742,Feedback Loop,0.0015198267064988613,0.0014363626250997186,0.001441635424271226,-8.346408139914274e-05,5.2727991715073586e-06
2275,Single Input Module,0.0001594817149452865,0.00015712696767877787,0.0001569161977386102,-2.354747266508639e-06,-2.1076994016766548e-07
