graph_id,Motif,Loss (Original),Loss (Full SAE),Loss (Ablated),SAE Degradation,Ablation Impact
4367,Cascade,0.006467680912464857,0.0065268767066299915,0.0065268767066299915,5.919579416513443e-05,0.0
4185,Cascade,,,,,
4460,Feedforward Loop,0.00996402371674776,0.010043438524007797,0.010043438524007797,7.941480726003647e-05,0.0
4416,Feedforward Loop,0.003002564422786236,0.003074642037972808,0.003074642037972808,7.207761518657207e-05,0.0
3778,Cascade,0.005470588803291321,0.005470588803291321,0.005470588803291321,0.0,0.0
4808,Cascade,,,,,
2648,Single Input Module,0.0030895862728357315,0.0030895003583282232,0.0030895003583282232,-8.591450750827789e-08,0.0
4371,Feedforward Loop,0.01732851378619671,0.017777489498257637,0.017777489498257637,0.00044897571206092834,0.0
2534,Single Input Module,0.003467814764007926,0.0034681728575378656,0.0034681728575378656,3.580935299396515e-07,0.0
2383,Single Input Module,3.8072714232839644e-05,3.7929061363684013e-05,3.7929061363684013e-05,-1.4365286915563047e-07,0.0
2882,Single Input Module,0.00024970306549221277,0.00025013653794303536,0.00025013653794303536,4.334724508225918e-07,0.0
2616,Single Input Module,0.00011611205991357565,0.00011857139907078817,0.00011857139907078817,2.4593391572125256e-06,0.0
375,Feedforward Loop,0.010383649729192257,0.010382176376879215,0.010382176376879215,-1.473352313041687e-06,0.0
764,Feedforward Loop,0.0005473532946780324,0.0005463145207613707,0.0005463145207613707,-1.0387739166617393e-06,0.0
2769,Single Input Module,0.0003376681124791503,0.0003376681124791503,0.0003376681124791503,0.0,0.0
485,Feedforward Loop,,,,,
2046,Single Input Module,0.010590655729174614,0.01058934722095728,0.01058934722095728,-1.3085082173347473e-06,0.0
3368,Cascade,0.0036829907912760973,0.0036856052465736866,0.0036856052465736866,2.614455297589302e-06,0.0
4991,Feedforward Loop,0.01637446880340576,0.01636655256152153,0.01636655256152153,-7.916241884231567e-06,0.0
4307,Feedforward Loop,0.01587083749473095,0.015627801418304443,0.015627801418304443,-0.00024303607642650604,0.0
3558,Cascade,0.001107711810618639,0.0011087367311120033,0.0011087367311120033,1.0249204933643341e-06,0.0
3142,Cascade,0.0072548179887235165,0.007248408626765013,0.007248408626765013,-6.409361958503723e-06,0.0
3606,Cascade,0.0032645254395902157,0.003257092321291566,0.003257092321291566,-7.433118298649788e-06,0.0
4913,Feedforward Loop,0.032463353127241135,0.03238013759255409,0.03238013759255409,-8.321553468704224e-05,0.0
2529,Single Input Module,0.00017954959184862673,0.0001822800113586709,0.0001822800113586709,2.7304195100441575e-06,0.0
1508,Feedback Loop,0.00324367661960423,0.003259684657678008,0.003259684657678008,1.6008038073778152e-05,0.0
1056,Feedback Loop,0.0048225149512290955,0.004824261646717787,0.004824261646717787,1.74669548869133e-06,0.0
3232,Cascade,0.002868345472961664,0.0028600888326764107,0.0028600888326764107,-8.256640285253525e-06,0.0
3863,Cascade,0.0006733356276527047,0.0006759798852726817,0.0006759798852726817,2.6442576199769974e-06,0.0
888,Feedforward Loop,4.584380076266825e-05,4.754306064569391e-05,4.754306064569391e-05,1.6992598830256611e-06,0.0
1626,Feedback Loop,0.003717080457136035,0.0037117793690413237,0.0037083830684423447,-5.301088094711304e-06,-3.3963005989789963e-06
1735,Feedback Loop,0.0081296656280756,0.008131791837513447,0.008131791837513447,2.1262094378471375e-06,0.0
867,Feedforward Loop,8.503880235366523e-05,8.408924622926861e-05,8.408924622926861e-05,-9.495561243966222e-07,0.0
2853,Single Input Module,4.192024061921984e-05,4.501680450630374e-05,4.501680450630374e-05,3.096563887083903e-06,0.0
3545,Cascade,0.004305119160562754,0.004305573645979166,0.004305573645979166,4.544854164123535e-07,0.0
4722,Feedforward Loop,0.007534502539783716,0.007713249418884516,0.007713249418884516,0.00017874687910079956,0.0
3900,Cascade,0.0012292689643800259,0.0012270258739590645,0.0012270258739590645,-2.24309042096138e-06,0.0
4210,Feedforward Loop,0.02037925273180008,0.02014395408332348,0.02014395408332348,-0.00023529864847660065,0.0
4950,Feedforward Loop,0.04550718516111374,0.04550718516111374,0.04550718516111374,0.0,0.0
2260,Single Input Module,0.00011833338066935539,0.00012059951404808089,0.00012059951404808089,2.266133378725499e-06,0.0
49,Feedforward Loop,0.007521227467805147,0.0075224279426038265,0.0075224279426038265,1.2004747986793518e-06,0.0
760,Feedforward Loop,0.0080326609313488,0.008032016456127167,0.008032016456127167,-6.444752216339111e-07,0.0
4624,Cascade,0.0009046157938428223,0.0009192547295242548,0.0009192547295242548,1.4638935681432486e-05,0.0
1630,Feedback Loop,0.015830885618925095,0.015812966972589493,0.015812966972589493,-1.7918646335601807e-05,0.0
4629,Cascade,0.005424420814961195,0.005476248450577259,0.005476248450577259,5.182763561606407e-05,0.0
4853,Feedforward Loop,0.026070691645145416,0.025743117555975914,0.025743117555975914,-0.00032757408916950226,0.0
3590,Cascade,0.004893083591014147,0.0048827906139194965,0.0048827906139194965,-1.0292977094650269e-05,0.0
446,Feedforward Loop,0.0008737610769458115,0.0008766920655034482,0.0008766920655034482,2.930988557636738e-06,0.0
3414,Cascade,,,,,
4885,Cascade,0.013394122011959553,0.013505317270755768,0.013505317270755768,0.00011119525879621506,0.0
4720,Feedforward Loop,0.003983681555837393,0.003977075684815645,0.003977075684815645,-6.605871021747589e-06,0.0
261,Feedforward Loop,0.006129125598818064,0.006123520899564028,0.006123520899564028,-5.60469925403595e-06,0.0
752,Feedforward Loop,0.0030481000430881977,0.0030519869178533554,0.0030519869178533554,3.8868747651577e-06,0.0
3066,Cascade,0.003785147098824382,0.0037790401838719845,0.0037790401838719845,-6.1069149523973465e-06,0.0
1194,Feedback Loop,0.007296053227037191,0.007306956686079502,0.007306956686079502,1.0903459042310715e-05,0.0
3775,Cascade,0.0036855314392596483,0.003691739169880748,0.003691739169880748,6.207730621099472e-06,0.0
809,Feedforward Loop,0.006000857800245285,0.006002537440508604,0.006002537440508604,1.6796402633190155e-06,0.0
3504,Cascade,0.001698095933534205,0.0017017150530591607,0.0017017150530591607,3.6191195249557495e-06,0.0
1179,Feedback Loop,0.003932363819330931,0.003992166835814714,0.003992166835814714,5.980301648378372e-05,0.0
4382,Feedforward Loop,0.0017020440427586436,0.0016735101817175746,0.0016735101817175746,-2.853386104106903e-05,0.0
3796,Cascade,0.005254456773400307,0.005254055839031935,0.005254055839031935,-4.009343683719635e-07,0.0
437,Feedforward Loop,0.004267310258001089,0.00425356300547719,0.00425356300547719,-1.3747252523899078e-05,0.0
2455,Single Input Module,0.006775689776986837,0.006775081157684326,0.006775081157684326,-6.086193025112152e-07,0.0
1672,Feedback Loop,0.0015821311390027404,0.0015896325930953026,0.0015896325930953026,7.501454092562199e-06,0.0
3477,Cascade,0.0022920030169188976,0.0022781328298151493,0.0022781328298151493,-1.3870187103748322e-05,0.0
4045,Cascade,0.0005624429322779179,0.0005449691670946777,0.0005449691670946777,-1.7473765183240175e-05,0.0
4494,Feedforward Loop,0.008793199434876442,0.008775345049798489,0.008775345049798489,-1.785438507795334e-05,0.0
3465,Cascade,0.0003603703808039427,0.0003598986950237304,0.0003598986950237304,-4.7168578021228313e-07,0.0
1911,Feedback Loop,0.007758693303912878,0.007760538719594479,0.007760538719594479,1.8454156816005707e-06,0.0
423,Feedforward Loop,0.006860166788101196,0.006867484655231237,0.006867484655231237,7.3178671300411224e-06,0.0
3595,Cascade,0.00012245155812706798,0.00012448435882106423,0.00012448435882106423,2.0328006939962506e-06,0.0
247,Feedforward Loop,0.004926297347992659,0.004928078036755323,0.004928078036755323,1.780688762664795e-06,0.0
2693,Single Input Module,3.096120781265199e-05,3.096120781265199e-05,3.096120781265199e-05,0.0,0.0
3124,Cascade,0.007560049649327993,0.00756326736882329,0.00756326736882329,3.2177194952964783e-06,0.0
450,Feedforward Loop,,,,,
3797,Cascade,0.0005471341428346932,0.0005442637484520674,0.0005442637484520674,-2.8703943826258183e-06,0.0
3807,Cascade,0.0007238193647935987,0.0007233755895867944,0.0007233755895867944,-4.437752068042755e-07,0.0
4994,Cascade,0.0020655719563364983,0.002131527289748192,0.002131527289748192,6.595533341169357e-05,0.0
1742,Feedback Loop,0.0014333461876958609,0.0014395585749298334,0.0014395585749298334,6.2123872339725494e-06,0.0
2275,Single Input Module,0.00019412816618569195,0.00019476651505101472,0.00019476651505101472,6.383488653227687e-07,0.0
2873,Single Input Module,0.0002213666884927079,0.00022229189926292747,0.00022229189926292747,9.252107702195644e-07,0.0
2239,Single Input Module,0.015250789932906628,0.015250803902745247,0.015250803902745247,1.3969838619232178e-08,0.0
2215,Single Input Module,9.258493082597852e-05,9.553556446917355e-05,9.553556446917355e-05,2.950633643195033e-06,0.0
650,Feedforward Loop,0.0016208470333367586,0.0016248698811978102,0.0016248698811978102,4.0228478610515594e-06,0.0
1275,Feedback Loop,0.005000317469239235,0.005010651890188456,0.005010651890188456,1.0334420949220657e-05,0.0
386,Feedforward Loop,0.0018206840613856912,0.001813577488064766,0.001813577488064766,-7.106573320925236e-06,0.0
2669,Single Input Module,0.00032505556009709835,0.0003286694409325719,0.0003286694409325719,3.6138808354735374e-06,0.0
2665,Single Input Module,0.0003954620042350143,0.0003998683241661638,0.0003998683241661638,4.406319931149483e-06,0.0
